Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,56,87092,883,10.14288,86650,0.9891519,21.621
1,Piemonte,Maschi e femmine,57,86209,997,11.56048,85710,0.9879438,20.837
1,Piemonte,Maschi e femmine,58,85212,1070,12.55762,84677,0.9871902,20.075
1,Piemonte,Maschi e femmine,59,84142,1099,13.06519,83592,0.9865950,19.324
1,Piemonte,Maschi e femmine,60,83043,1142,13.74928,82472,0.9858508,18.573
1,Piemonte,Maschi e femmine,61,81901,1192,14.55471,81305,0.9847479,17.825
1,Piemonte,Maschi e femmine,62,80709,1288,15.95988,80065,0.9831142,17.081
1,Piemonte,Maschi e femmine,63,79421,1416,17.82683,78713,0.9813057,16.350
1,Piemonte,Maschi e femmine,64,78005,1527,19.57750,77241,0.9794630,15.638
1,Piemonte,Maschi e femmine,65,76478,1645,21.51563,75655,0.9775925,14.940
1,Piemonte,Maschi e femmine,66,74832,1745,23.31899,73960,0.9756200,14.257
1,Piemonte,Maschi e femmine,67,73087,1861,25.46627,72157,0.9737252,13.586
1,Piemonte,Maschi e femmine,68,71226,1931,27.10437,70261,0.9711713,12.928
1,Piemonte,Maschi e femmine,69,69295,2121,30.60115,68235,0.9678912,12.274
1,Piemonte,Maschi e femmine,70,67175,2261,33.66402,66044,0.9648361,11.646
1,Piemonte,Maschi e femmine,71,64914,2383,36.71599,63722,0.9617651,11.034
1,Piemonte,Maschi e femmine,72,62530,2489,39.81162,61285,0.9585071,10.436
1,Piemonte,Maschi e femmine,73,60041,2596,43.24379,58743,0.9544255,9.847
1,Piemonte,Maschi e femmine,74,57444,2758,48.01045,56065,0.9485091,9.270
1,Piemonte,Maschi e femmine,75,54686,3016,55.14681,53179,0.9415378,8.712
1,Piemonte,Maschi e femmine,76,51671,3202,61.97106,50070,0.9349140,8.192
1,Piemonte,Maschi e femmine,77,48469,3316,68.40665,46811,0.9284516,7.700
1,Piemonte,Maschi e femmine,78,45153,3383,74.92095,43462,0.9216461,7.228
1,Piemonte,Maschi e femmine,79,41770,3428,82.06491,40056,0.9139241,6.773
1,Piemonte,Maschi e femmine,80,38342,3468,90.44542,36608,0.9046698,6.334
1,Piemonte,Maschi e femmine,81,34874,3512,100.70073,33118,0.8945183,5.914
1,Piemonte,Maschi e femmine,82,31362,3475,110.79798,29625,0.8839983,5.521
1,Piemonte,Maschi e femmine,83,27888,3398,121.85377,26188,0.8724937,5.146
1,Piemonte,Maschi e femmine,84,24489,3280,133.94319,22849,0.8599312,4.791
1,Piemonte,Maschi e femmine,85,21209,3121,147.14175,19649,0.8462365,4.454
1,Piemonte,Maschi e femmine,86,18088,2922,161.52759,16628,0.8313364,4.137
1,Piemonte,Maschi e femmine,87,15167,2687,177.17429,13823,0.8151629,3.837
1,Piemonte,Maschi e femmine,88,12480,2423,194.14983,11268,0.7976549,3.556
1,Piemonte,Maschi e femmine,89,10057,2137,212.51472,8988,0.7787617,3.292
1,Piemonte,Maschi e femmine,90,7919,1840,232.31611,7000,0.7584457,3.046
1,Piemonte,Maschi e femmine,91,6080,1542,253.58818,5309,0.7366888,2.816
1,Piemonte,Maschi e femmine,92,4538,1254,276.33760,3911,0.7134972,2.603
1,Piemonte,Maschi e femmine,93,3284,987,300.54960,2790,0.6889038,2.406
1,Piemonte,Maschi e femmine,94,2297,749,326.17465,1922,0.6632995,2.225
1,Piemonte,Maschi e femmine,95,1548,545,352.32158,1275,0.6369930,2.060
1,Piemonte,Maschi e femmine,96,1002,380,379.50496,812,0.6097477,1.908
1,Piemonte,Maschi e femmine,97,622,254,407.57301,495,0.5817227,1.770
1,Piemonte,Maschi e femmine,98,368,161,436.34594,288,0.5531031,1.643
1,Piemonte,Maschi e femmine,99,208,97,465.61568,159,0.5240978,1.528
1,Piemonte,Maschi e femmine,100,111,55,495.15143,84,0.4949327,1.424
1,Piemonte,Maschi e femmine,101,56,29,524.70852,41,0.4661324,1.330
1,Piemonte,Maschi e femmine,102,27,15,553.13801,19,0.4381064,1.246
1,Piemonte,Maschi e femmine,103,12,7,581.48694,8,0.4102700,1.170
1,Piemonte,Maschi e femmine,104,5,3,609.42598,3,0.3828990,1.101
1,Piemonte,Maschi e femmine,105,2,1,636.75170,1,0.3561791,1.038
1,Piemonte,Maschi e femmine,106,1,0,663.28206,0,0.3302757,0.982
1,Piemonte,Maschi e femmine,107,0,0,688.85667,0,0.3053313,0.931
1,Piemonte,Maschi e femmine,108,0,0,713.34846,0,0.2814589,0.885
1,Piemonte,Maschi e femmine,109,0,0,736.65585,0,0.2587477,0.845
1,Piemonte,Maschi e femmine,110,0,0,758.70657,0,0.2377122,0.809
1,Piemonte,Maschi e femmine,111,0,0,777.12937,0,0.2198221,0.779
1,Piemonte,Maschi e femmine,112,0,0,793.85642,0,0.2035838,0.754
1,Piemonte,Maschi e femmine,113,0,0,808.83343,0,0.1890451,0.732
1,Piemonte,Maschi e femmine,114,0,0,822.05225,0,0.1762100,0.713
1,Piemonte,Maschi e femmine,115,0,0,833.55575,0,0.1650358,0.697
1,Piemonte,Maschi e femmine,116,0,0,843.42623,0,0.1554436,0.684
1,Piemonte,Maschi e femmine,117,0,0,851.77479,0,0.1473276,0.672
1,Piemonte,Maschi e femmine,118,0,0,858.72817,0,0.1405688,0.663
1,Piemonte,Maschi e femmine,119,0,0,864.40790,0,0.1350535,0.656
1,Piemonte,Maschi,0,100000,2850,28.49850,97318,0.9977268,68.798
1,Piemonte,Maschi,1,97150,106,1.09270,97097,0.9990399,69.802
1,Piemonte,Maschi,2,97044,80,0.82727,97004,0.9992656,68.878
1,Piemonte,Maschi,3,96964,62,0.64144,96933,0.9994219,67.934
1,Piemonte,Maschi,4,96902,50,0.51476,96877,0.9995217,66.978
1,Piemonte,Maschi,5,96852,43,0.44183,96830,0.9995708,66.012
1,Piemonte,Maschi,6,96809,40,0.41652,96789,0.9995920,65.041
1,Piemonte,Maschi,7,96769,39,0.39944,96749,0.9996020,64.068
1,Piemonte,Maschi,8,96730,38,0.39648,96711,0.9996148,63.093
1,Piemonte,Maschi,9,96692,36,0.37389,96673,0.9996371,62.118
1,Piemonte,Maschi,10,96655,34,0.35196,96638,0.9996492,61.141
1,Piemonte,Maschi,11,96621,34,0.34964,96604,0.9996157,60.162
1,Piemonte,Maschi,12,96588,40,0.41888,96567,0.9995402,59.183
1,Piemonte,Maschi,13,96547,48,0.50074,96523,0.9994455,58.208
1,Piemonte,Maschi,14,96499,59,0.60835,96469,0.9993206,57.237
1,Piemonte,Maschi,15,96440,72,0.75044,96404,0.9991210,56.271
1,Piemonte,Maschi,16,96368,97,1.00767,96319,0.9988665,55.313
1,Piemonte,Maschi,17,96271,121,1.25950,96210,0.9986707,54.368
1,Piemonte,Maschi,18,96149,135,1.39919,96082,0.9985737,53.436
1,Piemonte,Maschi,19,96015,140,1.45345,95945,0.9985700,52.510
1,Piemonte,Maschi,20,95875,135,1.40644,95808,0.9986112,51.586
1,Piemonte,Maschi,21,95740,131,1.37116,95675,0.9986323,50.658
1,Piemonte,Maschi,22,95609,130,1.36424,95544,0.9986379,49.727
1,Piemonte,Maschi,23,95479,130,1.36002,95414,0.9986814,48.794
1,Piemonte,Maschi,24,95349,122,1.27720,95288,0.9987636,47.860
1,Piemonte,Maschi,25,95227,114,1.19545,95170,0.9988554,46.921
1,Piemonte,Maschi,26,95113,104,1.09368,95061,0.9988956,45.976
1,Piemonte,Maschi,27,95009,106,1.11505,94956,0.9988683,45.026
1,Piemonte,Maschi,28,94903,109,1.14836,94849,0.9988150,44.076
1,Piemonte,Maschi,29,94794,116,1.22169,94736,0.9987367,43.126
1,Piemonte,Maschi,30,94678,124,1.30490,94617,0.9986744,42.178
1,Piemonte,Maschi,31,94555,127,1.34641,94491,0.9986361,41.232
1,Piemonte,Maschi,32,94428,130,1.38150,94362,0.9985480,40.287
1,Piemonte,Maschi,33,94297,144,1.52268,94225,0.9984042,39.342
1,Piemonte,Maschi,34,94154,157,1.66899,94075,0.9983042,38.401
1,Piemonte,Maschi,35,93996,162,1.72258,93915,0.9982227,37.465
1,Piemonte,Maschi,36,93835,172,1.83207,93749,0.9980791,36.529
1,Piemonte,Maschi,37,93663,188,2.00992,93568,0.9978753,35.595
1,Piemonte,Maschi,38,93474,209,2.23967,93370,0.9976015,34.665
1,Piemonte,Maschi,39,93265,239,2.55778,93146,0.9972469,33.742
1,Piemonte,Maschi,40,93026,274,2.94894,92889,0.9968730,32.827
1,Piemonte,Maschi,41,92752,307,3.30550,92599,0.9965335,31.923
1,Piemonte,Maschi,42,92446,335,3.62797,92278,0.9962798,31.027
1,Piemonte,Maschi,43,92110,351,3.81273,91935,0.9960387,30.138
1,Piemonte,Maschi,44,91759,377,4.11052,91570,0.9956881,29.252
1,Piemonte,Maschi,45,91382,413,4.51414,91176,0.9951814,28.370
1,Piemonte,Maschi,46,90969,466,5.12448,90736,0.9945229,27.497
1,Piemonte,Maschi,47,90503,528,5.83147,90239,0.9938711,26.636
1,Piemonte,Maschi,48,89975,578,6.42805,89686,0.9933478,25.789
1,Piemonte,Maschi,49,89397,615,6.87790,89090,0.9925773,24.953
1,Piemonte,Maschi,50,88782,708,7.97120,88428,0.9915402,24.122
1,Piemonte,Maschi,51,88074,788,8.95235,87680,0.9907050,23.312
1,Piemonte,Maschi,52,87286,841,9.64071,86865,0.9902317,22.518
1,Piemonte,Maschi,53,86444,856,9.89710,86017,0.9898102,21.732
1,Piemonte,Maschi,54,85589,897,10.48552,85140,0.9891045,20.945
1,Piemonte,Maschi,55,84691,958,11.30980,84212,0.9873424,20.161
1,Piemonte,Maschi,56,83734,1174,14.02087,83147,0.9849183,19.386
1,Piemonte,Maschi,57,82560,1334,16.15758,81893,0.9831912,18.655
1,Piemonte,Maschi,58,81226,1419,17.47071,80516,0.9822595,17.953
1,Piemonte,Maschi,59,79807,1438,18.01518,79088,0.9816579,17.263
1,Piemonte,Maschi,60,78369,1464,18.67497,77637,0.9808816,16.571
1,Piemonte,Maschi,61,76905,1505,19.57030,76153,0.9794415,15.877
1,Piemonte,Maschi,62,75400,1626,21.56637,74587,0.9769987,15.184
1,Piemonte,Maschi,63,73774,1805,24.46795,72872,0.9743118,14.507
1,Piemonte,Maschi,64,71969,1939,26.93913,71000,0.9718241,13.858
1,Piemonte,Maschi,65,70030,2062,29.44693,68999,0.9692167,13.228
1,Piemonte,Maschi,66,67968,2186,32.16030,66875,0.9662144,12.615
1,Piemonte,Maschi,67,65782,2333,35.46498,64616,0.9636867,12.017
1,Piemonte,Maschi,68,63449,2360,37.19284,62269,0.9606134,11.441
1,Piemonte,Maschi,69,61089,2545,41.66517,59817,0.9567540,10.863
1,Piemonte,Maschi,70,58544,2628,44.89554,57230,0.9534768,10.314
1,Piemonte,Maschi,71,55916,2697,48.22744,54567,0.9498758,9.775
1,Piemonte,Maschi,72,53219,2774,52.11705,51832,0.9455574,9.245
1,Piemonte,Maschi,73,50445,2870,56.89593,49010,0.9402934,8.726
1,Piemonte,Maschi,74,47575,2982,62.68693,46084,0.9329236,8.222
1,Piemonte,Maschi,75,44593,3200,71.75944,42993,0.9247045,7.739
1,Piemonte,Maschi,76,41393,3274,79.10500,39756,0.9178656,7.298
1,Piemonte,Maschi,77,38119,3256,85.42410,36490,0.9116556,6.882
1,Piemonte,Maschi,78,34862,3191,91.53747,33267,0.9050172,6.478
1,Piemonte,Maschi,79,31671,3128,98.77527,30107,0.8967242,6.081
1,Piemonte,Maschi,80,28543,3090,108.26967,26998,0.8856372,5.692
1,Piemonte,Maschi,81,25452,3085,121.19578,23910,0.8737456,5.323
1,Piemonte,Maschi,82,22368,2953,132.01060,20891,0.8625772,4.988
1,Piemonte,Maschi,83,19415,2789,143.65812,18020,0.8505669,4.670
1,Piemonte,Maschi,84,16626,2597,156.17691,15328,0.8376800,4.370
1,Piemonte,Maschi,85,14029,2379,169.60017,12840,0.8238841,4.086
1,Piemonte,Maschi,86,11650,2143,183.96248,10578,0.8091510,3.818
1,Piemonte,Maschi,87,9507,1895,199.28802,8559,0.7934598,3.566
1,Piemonte,Maschi,88,7612,1641,215.59737,6792,0.7767966,3.330
1,Piemonte,Maschi,89,5971,1391,232.89998,5276,0.7591561,3.107
1,Piemonte,Maschi,90,4580,1151,251.19958,4005,0.7405415,2.899
1,Piemonte,Maschi,91,3430,928,270.48814,2966,0.7209680,2.704
1,Piemonte,Maschi,92,2502,727,290.74372,2138,0.7004636,2.521
1,Piemonte,Maschi,93,1775,554,311.93353,1498,0.6790682,2.349
1,Piemonte,Maschi,94,1221,408,334.00932,1017,0.6561229,2.187
1,Piemonte,Maschi,95,813,292,358.69375,667,0.6312775,2.033
1,Piemonte,Maschi,96,522,200,384.36051,421,0.6055157,1.891
1,Piemonte,Maschi,97,321,132,410.92874,255,0.5789250,1.759
1,Piemonte,Maschi,98,189,83,438.29921,148,0.5516095,1.638
1,Piemonte,Maschi,99,106,50,466.35621,81,0.5236864,1.526
1,Piemonte,Maschi,100,57,28,494.97291,43,0.4952840,1.422
1,Piemonte,Maschi,101,29,15,524.00828,21,0.4659322,1.326
1,Piemonte,Maschi,102,14,8,555.20169,10,0.4352080,1.236
1,Piemonte,Maschi,103,6,4,586.35317,4,0.4047509,1.154
1,Piemonte,Maschi,104,3,2,616.75524,2,0.3751087,1.081
1,Piemonte,Maschi,105,1,1,646.12063,1,0.3465441,1.016
1,Piemonte,Maschi,106,0,0,674.18415,0,0.3192978,0.959
1,Piemonte,Maschi,107,0,0,700.70767,0,0.2935839,0.908
1,Piemonte,Maschi,108,0,0,725.48925,0,0.2695833,0.864
1,Piemonte,Maschi,109,0,0,748.36645,0,0.2474414,0.825
1,Piemonte,Maschi,110,0,0,769.21827,0,0.2265236,0.790
1,Piemonte,Maschi,111,0,0,791.92756,0,0.2044942,0.755
1,Piemonte,Maschi,112,0,0,812.70262,0,0.1843294,0.724
1,Piemonte,Maschi,113,0,0,831.51708,0,0.1660525,0.698
1,Piemonte,Maschi,114,0,0,848.37260,0,0.1496615,0.675
1,Piemonte,Maschi,115,0,0,863.30418,0,0.1351245,0.656
1,Piemonte,Maschi,116,0,0,876.37061,0,0.1223884,0.639
1,Piemonte,Maschi,117,0,0,887.64938,0,0.1113828,0.625
1,Piemonte,Maschi,118,0,0,897.23182,0,0.1020235,0.613
1,Piemonte,Maschi,119,0,0,905.22263,0,0.0942139,0.604
1,Piemonte,Femmine,0,100000,2258,22.58185,97875,0.9981138,75.277
1,Piemonte,Femmine,1,97742,103,1.05128,97690,0.9991438,76.005
1,Piemonte,Femmine,2,97639,65,0.66090,97607,0.9994502,75.084
1,Piemonte,Femmine,3,97575,43,0.43872,97553,0.9996197,74.133
1,Piemonte,Femmine,4,97532,31,0.32188,97516,0.9996826,73.166
1,Piemonte,Femmine,5,97500,31,0.31282,97485,0.9997050,72.189
1,Piemonte,Femmine,6,97470,27,0.27714,97456,0.9997293,71.211
1,Piemonte,Femmine,7,97443,26,0.26419,97430,0.9997447,70.231
1,Piemonte,Femmine,8,97417,24,0.24632,97405,0.9997559,69.249
1,Piemonte,Femmine,9,97393,24,0.24196,97381,0.9997532,68.266
1,Piemonte,Femmine,10,97370,25,0.25169,97357,0.9997421,67.283
1,Piemonte,Femmine,11,97345,26,0.26411,97332,0.9997190,66.300
1,Piemonte,Femmine,12,97319,29,0.29781,97305,0.9996855,65.317
1,Piemonte,Femmine,13,97290,32,0.33120,97274,0.9996386,64.336
1,Piemonte,Femmine,14,97258,38,0.39159,97239,0.9995874,63.357
1,Piemonte,Femmine,15,97220,42,0.43359,97199,0.9995426,62.382
1,Piemonte,Femmine,16,97178,47,0.48124,97154,0.9995124,61.409
1,Piemonte,Femmine,17,97131,48,0.49399,97107,0.9995171,60.438
1,Piemonte,Femmine,18,97083,46,0.47172,97060,0.9995367,59.468
1,Piemonte,Femmine,19,97037,44,0.45490,97015,0.9995182,58.496
1,Piemonte,Femmine,20,96993,49,0.50868,96968,0.9994767,57.522
1,Piemonte,Femmine,21,96944,52,0.53798,96918,0.9994567,56.551
1,Piemonte,Femmine,22,96892,53,0.54854,96865,0.9994544,55.581
1,Piemonte,Femmine,23,96839,53,0.54275,96812,0.9994730,54.612
1,Piemonte,Femmine,24,96786,49,0.51117,96761,0.9994950,53.641
1,Piemonte,Femmine,25,96736,48,0.49888,96712,0.9994703,52.668
1,Piemonte,Femmine,26,96688,54,0.56048,96661,0.9993763,51.694
1,Piemonte,Femmine,27,96634,66,0.68690,96601,0.9992765,50.723
1,Piemonte,Femmine,28,96568,73,0.76008,96531,0.9992182,49.757
1,Piemonte,Femmine,29,96494,78,0.80358,96455,0.9991827,48.795
1,Piemonte,Femmine,30,96417,80,0.83107,96377,0.9991682,47.834
1,Piemonte,Femmine,31,96337,80,0.83244,96296,0.9991808,46.873
1,Piemonte,Femmine,32,96256,78,0.80594,96218,0.9991550,45.912
1,Piemonte,Femmine,33,96179,85,0.88403,96136,0.9991263,44.948
1,Piemonte,Femmine,34,96094,83,0.86344,96052,0.9991395,43.988
1,Piemonte,Femmine,35,96011,82,0.85765,95970,0.9991203,43.025
1,Piemonte,Femmine,36,95928,87,0.90178,95885,0.9990620,42.062
1,Piemonte,Femmine,37,95842,93,0.97426,95795,0.9989536,41.099
1,Piemonte,Femmine,38,95749,107,1.11868,95695,0.9987353,40.139
1,Piemonte,Femmine,39,95641,135,1.41082,95574,0.9984642,39.183
1,Piemonte,Femmine,40,95507,159,1.66105,95427,0.9982319,38.238
1,Piemonte,Femmine,41,95348,179,1.87542,95259,0.9980856,37.301
1,Piemonte,Femmine,42,95169,186,1.95354,95076,0.9980319,36.370
1,Piemonte,Femmine,43,94983,188,1.98276,94889,0.9979749,35.440
1,Piemonte,Femmine,44,94795,196,2.06745,94697,0.9978198,34.509
1,Piemonte,Femmine,45,94599,217,2.29315,94490,0.9975276,33.580
1,Piemonte,Femmine,46,94382,250,2.65212,94257,0.9971220,32.656
1,Piemonte,Femmine,47,94132,292,3.10454,93986,0.9967733,31.741
1,Piemonte,Femmine,48,93839,314,3.34932,93682,0.9965750,30.839
1,Piemonte,Femmine,49,93525,327,3.50088,93361,0.9962809,29.941
1,Piemonte,Femmine,50,93198,367,3.93800,93014,0.9958568,29.044
1,Piemonte,Femmine,51,92831,404,4.34922,92629,0.9955568,28.157
1,Piemonte,Femmine,52,92427,419,4.53766,92217,0.9954030,27.278
1,Piemonte,Femmine,53,92008,428,4.65668,91793,0.9951661,26.400
1,Piemonte,Femmine,54,91579,459,5.01188,91350,0.9947964,25.521
1,Piemonte,Femmine,55,91120,492,5.39623,90874,0.9941145,24.647
1,Piemonte,Femmine,56,90628,578,6.37734,90339,0.9932455,23.778
1,Piemonte,Femmine,57,90050,642,7.13412,89729,0.9924986,22.927
1,Piemonte,Femmine,58,89408,704,7.87136,89056,0.9918706,22.089
1,Piemonte,Femmine,59,88704,744,8.38948,88332,0.9912361,21.260
1,Piemonte,Femmine,60,87960,804,9.14150,87558,0.9904769,20.436
1,Piemonte,Femmine,61,87156,864,9.90829,86724,0.9896383,19.619
1,Piemonte,Femmine,62,86292,934,10.81956,85826,0.9886880,18.811
1,Piemonte,Femmine,63,85359,1008,11.80988,84855,0.9875998,18.011
1,Piemonte,Femmine,64,84351,1096,12.99750,83802,0.9862412,17.220
1,Piemonte,Femmine,65,83254,1210,14.53008,82649,0.9849111,16.441
1,Piemonte,Femmine,66,82045,1284,15.65603,81402,0.9837000,15.676
1,Piemonte,Femmine,67,80760,1369,16.95421,80076,0.9821914,14.917
1,Piemonte,Femmine,68,79391,1483,18.67770,78649,0.9799039,14.166
1,Piemonte,Femmine,69,77908,1678,21.54156,77069,0.9769176,13.426
1,Piemonte,Femmine,70,76230,1880,24.65710,75290,0.9738514,12.710
1,Piemonte,Femmine,71,74350,2058,27.67771,73321,0.9709999,12.019
1,Piemonte,Femmine,72,72292,2195,30.36014,71195,0.9683380,11.347
1,Piemonte,Femmine,73,70098,2314,33.00463,68941,0.9648918,10.686
1,Piemonte,Femmine,74,67784,2527,37.28364,66520,0.9597436,10.034
1,Piemonte,Femmine,75,65257,2829,43.34421,63843,0.9533217,9.403
1,Piemonte,Femmine,76,62428,3132,50.16351,60862,0.9464896,8.807
1,Piemonte,Femmine,77,59297,3382,57.03403,57606,0.9395146,8.245
1,Piemonte,Femmine,78,55915,3587,64.14554,54121,0.9322771,7.714
1,Piemonte,Femmine,79,52328,3744,71.54552,50456,0.9245944,7.208
1,Piemonte,Femmine,80,48584,3866,79.56304,46651,0.9161038,6.725
1,Piemonte,Femmine,81,44719,3962,88.60385,42738,0.9065674,6.263
1,Piemonte,Femmine,82,40756,4024,98.73087,38744,0.8959687,5.824
1,Piemonte,Femmine,83,36733,4037,109.91232,34714,0.8842866,5.407
1,Piemonte,Femmine,84,32695,3996,122.23091,30697,0.8714405,5.013
1,Piemonte,Femmine,85,28699,3896,135.76943,26751,0.8573504,4.641
1,Piemonte,Femmine,86,24802,3736,150.61064,22935,0.8419389,4.292
1,Piemonte,Femmine,87,21067,3515,166.83267,19310,0.8251354,3.964
1,Piemonte,Femmine,88,17552,3238,184.50479,15933,0.8068779,3.658
1,Piemonte,Femmine,89,14314,2916,203.68916,12856,0.7871158,3.372
1,Piemonte,Femmine,90,11398,2558,224.43114,10119,0.7658137,3.107
1,Piemonte,Femmine,91,8840,2181,246.76432,7749,0.7429554,2.862
1,Piemonte,Femmine,92,6659,1802,270.69285,5757,0.7185494,2.635
1,Piemonte,Femmine,93,4856,1438,296.20131,4137,0.6926294,2.428
1,Piemonte,Femmine,94,3418,1105,323.24065,2865,0.6659708,2.239
1,Piemonte,Femmine,95,2313,809,349.97056,1908,0.6390915,2.070
1,Piemonte,Femmine,96,1504,568,377.73540,1220,0.6112842,1.915
1,Piemonte,Femmine,97,936,380,406.36158,746,0.5827300,1.773
1,Piemonte,Femmine,98,555,242,435.64542,434,0.5536380,1.645
1,Piemonte,Femmine,99,313,146,465.35107,241,0.5242447,1.529
1,Piemonte,Femmine,100,168,83,495.21515,126,0.4948073,1.424
1,Piemonte,Femmine,101,85,44,524.95871,62,0.4662034,1.331
1,Piemonte,Femmine,102,40,22,552.40111,29,0.4391380,1.250
1,Piemonte,Femmine,103,18,10,579.76483,13,0.4122123,1.176
1,Piemonte,Femmine,104,8,5,606.87919,5,0.3855849,1.108
1,Piemonte,Femmine,105,3,2,633.58460,2,0.3594047,1.046
1,Piemonte,Femmine,106,1,1,659.72856,1,0.3338144,0.989
1,Piemonte,Femmine,107,0,0,685.16185,0,0.3089501,0.938
1,Piemonte,Femmine,108,0,0,709.75156,0,0.2849346,0.892
1,Piemonte,Femmine,109,0,0,733.37332,0,0.2618800,0.850
1,Piemonte,Femmine,110,0,0,755.92255,0,0.2406407,0.814
1,Piemonte,Femmine,111,0,0,773.44000,0,0.2235826,0.786
