Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,32,98553,57,0.57681,98525,0.9994169,49.423
1,Piemonte,Maschi e femmine,33,98496,58,0.58938,98467,0.9993933,48.451
1,Piemonte,Maschi e femmine,34,98438,61,0.62410,98407,0.9993573,47.479
1,Piemonte,Maschi e femmine,35,98377,65,0.66121,98344,0.9993129,46.509
1,Piemonte,Maschi e femmine,36,98312,70,0.71305,98277,0.9992632,45.539
1,Piemonte,Maschi e femmine,37,98241,75,0.76058,98204,0.9992096,44.571
1,Piemonte,Maschi e femmine,38,98167,81,0.82032,98126,0.9991426,43.605
1,Piemonte,Maschi e femmine,39,98086,88,0.89448,98042,0.9990481,42.640
1,Piemonte,Maschi e femmine,40,97998,99,1.00928,97949,0.9989279,41.678
1,Piemonte,Maschi e femmine,41,97900,111,1.13490,97844,0.9987856,40.720
1,Piemonte,Maschi e femmine,42,97788,127,1.29391,97725,0.9986398,39.765
1,Piemonte,Maschi e femmine,43,97662,139,1.42658,97592,0.9985000,38.816
1,Piemonte,Maschi e femmine,44,97523,153,1.57344,97446,0.9983622,37.871
1,Piemonte,Maschi e femmine,45,97369,166,1.70235,97286,0.9982358,36.930
1,Piemonte,Maschi e femmine,46,97203,178,1.82609,97115,0.9981285,35.992
1,Piemonte,Maschi e femmine,47,97026,186,1.91701,96933,0.9979752,35.057
1,Piemonte,Maschi e femmine,48,96840,207,2.13286,96737,0.9977424,34.123
1,Piemonte,Maschi e femmine,49,96633,230,2.38253,96518,0.9974728,33.195
1,Piemonte,Maschi e femmine,50,96403,258,2.67216,96274,0.9971398,32.273
1,Piemonte,Maschi e femmine,51,96146,293,3.04868,95999,0.9967993,31.358
1,Piemonte,Maschi e femmine,52,95852,321,3.35318,95692,0.9964738,30.453
1,Piemonte,Maschi e femmine,53,95531,353,3.69972,95354,0.9961327,29.553
1,Piemonte,Maschi e femmine,54,95178,384,4.03555,94986,0.9958245,28.661
1,Piemonte,Maschi e femmine,55,94793,409,4.31606,94589,0.9955512,27.775
1,Piemonte,Maschi e femmine,56,94384,432,4.58209,94168,0.9952122,26.894
1,Piemonte,Maschi e femmine,57,93952,469,4.99437,93717,0.9948105,26.015
1,Piemonte,Maschi e femmine,58,93483,503,5.38560,93231,0.9943561,25.143
1,Piemonte,Maschi e femmine,59,92979,549,5.90364,92705,0.9937753,24.277
1,Piemonte,Maschi e femmine,60,92430,605,6.54777,92128,0.9930103,23.418
1,Piemonte,Maschi e femmine,61,91825,683,7.43453,91484,0.9921332,22.569
1,Piemonte,Maschi e femmine,62,91142,757,8.30223,90764,0.9913145,21.734
1,Piemonte,Maschi e femmine,63,90386,820,9.07195,89976,0.9906171,20.912
1,Piemonte,Maschi e femmine,64,89566,868,9.69663,89131,0.9899584,20.099
1,Piemonte,Maschi e femmine,65,88697,922,10.38997,88236,0.9890852,19.291
1,Piemonte,Maschi e femmine,66,87776,1005,11.44509,87273,0.9879201,18.488
1,Piemonte,Maschi e femmine,67,86771,1104,12.72205,86219,0.9865654,17.696
1,Piemonte,Maschi e femmine,68,85667,1213,14.15642,85061,0.9851058,16.918
1,Piemonte,Maschi e femmine,69,84454,1321,15.64265,83794,0.9836980,16.154
1,Piemonte,Maschi e femmine,70,83133,1411,16.97182,82428,0.9821056,15.402
1,Piemonte,Maschi e femmine,71,81722,1539,18.83282,80953,0.9800855,14.660
1,Piemonte,Maschi e femmine,72,80183,1685,21.01693,79341,0.9777551,13.931
1,Piemonte,Maschi e femmine,73,78498,1845,23.49925,77576,0.9748194,13.220
1,Piemonte,Maschi e femmine,74,76653,2062,26.90239,75622,0.9714425,12.526
1,Piemonte,Maschi e femmine,75,74591,2257,30.25842,73463,0.9682978,11.858
1,Piemonte,Maschi e femmine,76,72334,2401,33.19109,71134,0.9648320,11.213
1,Piemonte,Maschi e femmine,77,69933,2602,37.21278,68632,0.9607487,10.581
1,Piemonte,Maschi e femmine,78,67331,2785,41.36866,65938,0.9562380,9.970
1,Piemonte,Maschi e femmine,79,64546,2986,46.25852,63053,0.9511519,9.379
1,Piemonte,Maschi e femmine,80,61560,3174,51.56329,59973,0.9456594,8.810
1,Piemonte,Maschi e femmine,81,58386,3344,57.26894,56714,0.9401063,8.261
1,Piemonte,Maschi e femmine,82,55042,3450,62.67787,53317,0.9351091,7.733
1,Piemonte,Maschi e femmine,83,51592,3470,67.25184,49857,0.9301464,7.216
1,Piemonte,Maschi e femmine,84,48122,3496,72.64285,46374,0.9225212,6.701
1,Piemonte,Maschi e femmine,85,44627,3690,82.69346,42781,0.9087300,6.186
1,Piemonte,Maschi e femmine,86,40936,4119,100.61975,38877,0.8915178,5.699
1,Piemonte,Maschi e femmine,87,36817,4316,117.22429,34659,0.8745129,5.281
1,Piemonte,Maschi e femmine,88,32501,4383,134.84722,30310,0.8580960,4.916
1,Piemonte,Maschi e femmine,89,28119,4220,150.06061,26009,0.8449911,4.604
1,Piemonte,Maschi e femmine,90,23899,3844,160.83077,21977,0.8342355,4.328
1,Piemonte,Maschi e femmine,91,20055,3442,171.64373,18334,0.8238394,4.062
1,Piemonte,Maschi e femmine,92,16613,3017,181.61340,15104,0.8131593,3.800
1,Piemonte,Maschi e femmine,93,13596,2627,193.22799,12282,0.7998941,3.532
1,Piemonte,Maschi e femmine,94,10969,2288,208.63118,9825,0.7806147,3.259
1,Piemonte,Maschi e femmine,95,8680,2022,232.97462,7669,0.7526082,2.986
1,Piemonte,Maschi e femmine,96,6658,1772,266.18791,5772,0.7260610,2.741
1,Piemonte,Maschi e femmine,97,4886,1390,284.50182,4191,0.7084098,2.554
1,Piemonte,Maschi e femmine,98,3496,1054,301.49719,2969,0.6896337,2.371
1,Piemonte,Maschi e femmine,99,2442,789,323.06368,2047,0.6642614,2.178
1,Piemonte,Maschi e femmine,100,1653,586,354.46249,1360,0.6278604,1.979
1,Piemonte,Maschi e femmine,101,1067,426,399.52303,854,0.5884686,1.791
1,Piemonte,Maschi e femmine,102,641,276,431.52951,502,0.5566452,1.649
1,Piemonte,Maschi e femmine,103,364,169,464.15674,280,0.5243372,1.522
1,Piemonte,Maschi e femmine,104,195,97,497.13567,147,0.4918063,1.407
1,Piemonte,Maschi e femmine,105,98,52,530.18382,72,0.4593209,1.304
1,Piemonte,Maschi e femmine,106,46,26,563.01823,33,0.4271470,1.212
1,Piemonte,Maschi e femmine,107,20,12,595.35919,14,0.3955412,1.130
1,Piemonte,Maschi e femmine,108,8,5,626.94685,6,0.3647395,1.056
1,Piemonte,Maschi e femmine,109,3,2,657.54586,2,0.3349534,0.990
1,Piemonte,Maschi e femmine,110,1,1,686.94935,1,0.3063659,0.932
1,Piemonte,Maschi e femmine,111,0,0,714.98787,0,0.2791248,0.880
1,Piemonte,Maschi e femmine,112,0,0,741.53177,0,0.2533428,0.834
1,Piemonte,Maschi e femmine,113,0,0,766.48732,0,0.2290997,0.794
1,Piemonte,Maschi e femmine,114,0,0,789.79844,0,0.2064420,0.758
1,Piemonte,Maschi e femmine,115,0,0,811.44356,0,0.1853855,0.726
1,Piemonte,Maschi e femmine,116,0,0,831.43154,0,0.1659198,0.698
1,Piemonte,Maschi e femmine,117,0,0,849.79291,0,0.1480144,0.673
1,Piemonte,Maschi e femmine,118,0,0,866.58330,0,0.1316174,0.651
1,Piemonte,Maschi e femmine,119,0,0,881.86861,0,0.1166669,0.632
1,Piemonte,Maschi,0,100000,298,2.98173,99719,0.9996378,77.612
1,Piemonte,Maschi,1,99702,37,0.37154,99683,0.9996891,76.843
1,Piemonte,Maschi,2,99665,25,0.25015,99652,0.9997835,75.871
1,Piemonte,Maschi,3,99640,18,0.18293,99631,0.9998346,74.890
1,Piemonte,Maschi,4,99622,15,0.14784,99614,0.9998563,73.904
1,Piemonte,Maschi,5,99607,14,0.13957,99600,0.9998655,72.915
1,Piemonte,Maschi,6,99593,13,0.12948,99587,0.9998794,71.925
1,Piemonte,Maschi,7,99580,11,0.11162,99575,0.9998969,70.934
1,Piemonte,Maschi,8,99569,9,0.09451,99564,0.9999074,69.942
1,Piemonte,Maschi,9,99560,9,0.09074,99555,0.9999018,68.948
1,Piemonte,Maschi,10,99551,11,0.10562,99545,0.9998932,67.955
1,Piemonte,Maschi,11,99540,11,0.10796,99535,0.9998828,66.962
1,Piemonte,Maschi,12,99529,13,0.12650,99523,0.9998576,65.969
1,Piemonte,Maschi,13,99517,16,0.15830,99509,0.9998108,64.977
1,Piemonte,Maschi,14,99501,22,0.22013,99490,0.9997404,63.987
1,Piemonte,Maschi,15,99479,30,0.29913,99464,0.9996336,63.001
1,Piemonte,Maschi,16,99449,43,0.43360,99428,0.9994995,62.020
1,Piemonte,Maschi,17,99406,56,0.56744,99378,0.9993650,61.047
1,Piemonte,Maschi,18,99350,70,0.70258,99315,0.9992456,60.081
1,Piemonte,Maschi,19,99280,80,0.80627,99240,0.9991490,59.123
1,Piemonte,Maschi,20,99200,89,0.89568,99155,0.9990755,58.170
1,Piemonte,Maschi,21,99111,94,0.95342,99064,0.9990216,57.222
1,Piemonte,Maschi,22,99017,99,1.00349,98967,0.9989750,56.276
1,Piemonte,Maschi,23,98917,104,1.04660,98865,0.9989534,55.332
1,Piemonte,Maschi,24,98814,103,1.04662,98762,0.9989812,54.390
1,Piemonte,Maschi,25,98710,98,0.99093,98661,0.9990465,53.446
1,Piemonte,Maschi,26,98612,90,0.91605,98567,0.9991130,52.499
1,Piemonte,Maschi,27,98522,85,0.85784,98480,0.9991530,51.546
1,Piemonte,Maschi,28,98438,82,0.83613,98396,0.9991489,50.590
1,Piemonte,Maschi,29,98355,85,0.86609,98313,0.9991227,49.632
1,Piemonte,Maschi,30,98270,87,0.88847,98226,0.9991347,48.675
1,Piemonte,Maschi,31,98183,83,0.84212,98141,0.9991713,47.717
1,Piemonte,Maschi,32,98100,80,0.81524,98060,0.9991942,46.757
1,Piemonte,Maschi,33,98020,78,0.79642,97981,0.9991921,45.795
1,Piemonte,Maschi,34,97942,80,0.81937,97902,0.9991550,44.831
1,Piemonte,Maschi,35,97862,85,0.87055,97819,0.9990968,43.867
1,Piemonte,Maschi,36,97777,92,0.93582,97731,0.9990291,42.905
1,Piemonte,Maschi,37,97685,98,1.00606,97636,0.9989619,41.945
1,Piemonte,Maschi,38,97587,104,1.07011,97535,0.9989026,40.987
1,Piemonte,Maschi,39,97482,110,1.12472,97428,0.9988139,40.030
1,Piemonte,Maschi,40,97373,121,1.24759,97312,0.9986651,39.075
1,Piemonte,Maschi,41,97251,138,1.42238,97182,0.9984564,38.123
1,Piemonte,Maschi,42,97113,162,1.66506,97032,0.9982205,37.176
1,Piemonte,Maschi,43,96951,184,1.89422,96859,0.9980129,36.237
1,Piemonte,Maschi,44,96768,201,2.08005,96667,0.9978351,35.305
1,Piemonte,Maschi,45,96566,217,2.24984,96458,0.9976906,34.378
1,Piemonte,Maschi,46,96349,228,2.36906,96235,0.9975962,33.454
1,Piemonte,Maschi,47,96121,234,2.43861,96004,0.9974629,32.532
1,Piemonte,Maschi,48,95886,253,2.63576,95760,0.9972303,31.611
1,Piemonte,Maschi,49,95634,278,2.90399,95495,0.9969162,30.693
1,Piemonte,Maschi,50,95356,311,3.26408,95200,0.9964334,29.781
1,Piemonte,Maschi,51,95045,368,3.87004,94861,0.9959327,28.877
1,Piemonte,Maschi,52,94677,404,4.26524,94475,0.9954487,27.987
1,Piemonte,Maschi,53,94273,456,4.83862,94045,0.9949253,27.105
1,Piemonte,Maschi,54,93817,498,5.31186,93568,0.9944617,26.234
1,Piemonte,Maschi,55,93319,538,5.76590,93050,0.9940254,25.372
1,Piemonte,Maschi,56,92781,574,6.18446,92494,0.9935318,24.516
1,Piemonte,Maschi,57,92207,623,6.75377,91895,0.9930874,23.665
1,Piemonte,Maschi,58,91584,648,7.07255,91260,0.9925987,22.823
1,Piemonte,Maschi,59,90936,703,7.73235,90585,0.9918541,21.982
1,Piemonte,Maschi,60,90233,773,8.56265,89847,0.9907782,21.149
1,Piemonte,Maschi,61,89460,884,9.88669,89018,0.9894813,20.328
1,Piemonte,Maschi,62,88576,988,11.15705,88082,0.9882413,19.526
1,Piemonte,Maschi,63,87588,1083,12.36722,87046,0.9872642,18.740
1,Piemonte,Maschi,64,86505,1134,13.10907,85938,0.9863756,17.969
1,Piemonte,Maschi,65,85371,1208,14.14664,84767,0.9852224,17.201
1,Piemonte,Maschi,66,84163,1298,15.41752,83514,0.9836362,16.440
1,Piemonte,Maschi,67,82865,1436,17.32481,82147,0.9815961,15.690
1,Piemonte,Maschi,68,81430,1588,19.50206,80636,0.9793325,14.958
1,Piemonte,Maschi,69,79842,1745,21.85611,78969,0.9773606,14.245
1,Piemonte,Maschi,70,78097,1831,23.44028,77181,0.9751450,13.552
1,Piemonte,Maschi,71,76266,2006,26.30367,75263,0.9722340,12.866
1,Piemonte,Maschi,72,74260,2173,29.26774,73173,0.9692794,12.200
1,Piemonte,Maschi,73,72086,2322,32.21734,70925,0.9655176,11.553
1,Piemonte,Maschi,74,69764,2569,36.82288,68480,0.9611132,10.920
1,Piemonte,Maschi,75,67195,2757,41.02971,65817,0.9572294,10.319
1,Piemonte,Maschi,76,64438,2873,44.58588,63002,0.9525302,9.739
1,Piemonte,Maschi,77,61565,3108,50.48835,60011,0.9467349,9.170
1,Piemonte,Maschi,78,58457,3285,56.18942,56814,0.9410300,8.631
1,Piemonte,Maschi,79,55172,3416,61.91606,53464,0.9349530,8.115
1,Piemonte,Maschi,80,51756,3539,68.38459,49986,0.9285957,7.618
1,Piemonte,Maschi,81,48217,3599,74.64561,46417,0.9220492,7.140
1,Piemonte,Maschi,82,44618,3637,81.52253,42799,0.9151699,6.676
1,Piemonte,Maschi,83,40980,3624,88.43124,39168,0.9083749,6.224
1,Piemonte,Maschi,84,37356,3554,95.12880,35579,0.8984219,5.779
1,Piemonte,Maschi,85,33803,3675,108.70544,31965,0.8821836,5.334
1,Piemonte,Maschi,86,30128,3858,128.03857,28199,0.8635794,4.924
1,Piemonte,Maschi,87,26271,3836,146.03348,24352,0.8449199,4.574
1,Piemonte,Maschi,88,22434,3717,165.67379,20576,0.8275569,4.270
1,Piemonte,Maschi,89,18717,3380,180.55658,17028,0.8126969,4.019
1,Piemonte,Maschi,90,15338,2999,195.53616,13838,0.8003147,3.794
1,Piemonte,Maschi,91,12339,2528,204.84299,11075,0.7899489,3.595
1,Piemonte,Maschi,92,9811,2125,216.60086,8749,0.7786229,3.392
1,Piemonte,Maschi,93,7686,1748,227.47396,6812,0.7674764,3.192
1,Piemonte,Maschi,94,5938,1419,239.06022,5228,0.7511588,2.985
1,Piemonte,Maschi,95,4518,1182,261.69491,3927,0.7227566,2.765
1,Piemonte,Maschi,96,3336,995,298.30311,2838,0.6978864,2.568
1,Piemonte,Maschi,97,2341,720,307.54388,1981,0.6906640,2.447
1,Piemonte,Maschi,98,1621,506,311.92399,1368,0.6832107,2.312
1,Piemonte,Maschi,99,1115,361,323.86019,935,0.6628416,2.134
1,Piemonte,Maschi,100,754,269,356.82622,620,0.6189857,1.916
1,Piemonte,Maschi,101,485,203,418.62163,383,0.5692479,1.702
1,Piemonte,Maschi,102,282,127,451.61712,218,0.5364965,1.567
1,Piemonte,Maschi,103,155,75,485.17887,117,0.5033186,1.445
1,Piemonte,Maschi,104,80,41,519.02404,59,0.4699894,1.336
1,Piemonte,Maschi,105,38,21,552.85282,28,0.4367919,1.238
1,Piemonte,Maschi,106,17,10,586.36660,12,0.4040055,1.150
1,Piemonte,Maschi,107,7,4,619.27105,5,0.3718987,1.072
1,Piemonte,Maschi,108,3,2,651.29433,2,0.3407187,1.002
1,Piemonte,Maschi,109,1,1,682.18601,1,0.3106886,0.940
1,Piemonte,Maschi,110,0,0,711.73126,0,0.2819987,0.885
1,Piemonte,Maschi,111,0,0,739.75183,0,0.2548046,0.837
1,Piemonte,Maschi,112,0,0,766.11204,0,0.2292246,0.794
1,Piemonte,Maschi,113,0,0,790.71373,0,0.2053427,0.756
1,Piemonte,Maschi,114,0,0,813.50025,0,0.1832069,0.723
1,Piemonte,Maschi,115,0,0,834.44933,0,0.1628344,0.693
1,Piemonte,Maschi,116,0,0,853.57310,0,0.1442127,0.668
1,Piemonte,Maschi,117,0,0,870.90892,0,0.1273064,0.645
1,Piemonte,Maschi,118,0,0,886.51837,0,0.1120588,0.626
1,Piemonte,Maschi,119,0,0,900.47913,0,0.0983983,0.609
1,Piemonte,Femmine,0,100000,314,3.14160,99704,0.9997135,83.494
1,Piemonte,Femmine,1,99686,20,0.20118,99676,0.9998038,82.756
1,Piemonte,Femmine,2,99666,19,0.19126,99656,0.9998190,81.773
1,Piemonte,Femmine,3,99647,17,0.17083,99638,0.9998408,80.788
1,Piemonte,Femmine,4,99630,15,0.14756,99622,0.9998626,79.802
1,Piemonte,Femmine,5,99615,13,0.12714,99609,0.9998826,78.814
1,Piemonte,Femmine,6,99602,11,0.10771,99597,0.9998951,77.823
1,Piemonte,Femmine,7,99592,10,0.10218,99587,0.9999015,76.832
1,Piemonte,Femmine,8,99581,9,0.09489,99577,0.9999079,75.840
1,Piemonte,Femmine,9,99572,9,0.08926,99568,0.9999140,74.847
1,Piemonte,Femmine,10,99563,8,0.08269,99559,0.9999137,73.853
1,Piemonte,Femmine,11,99555,9,0.09000,99550,0.9999042,72.859
1,Piemonte,Femmine,12,99546,10,0.10167,99541,0.9998866,71.866
1,Piemonte,Femmine,13,99536,12,0.12521,99530,0.9998625,70.873
1,Piemonte,Femmine,14,99523,15,0.14978,99516,0.9998305,69.882
1,Piemonte,Femmine,15,99508,19,0.18932,99499,0.9997888,68.892
1,Piemonte,Femmine,16,99490,23,0.23299,99478,0.9997407,67.905
1,Piemonte,Femmine,17,99466,28,0.28556,99452,0.9997010,66.921
1,Piemonte,Femmine,18,99438,31,0.31238,99422,0.9996778,65.940
1,Piemonte,Femmine,19,99407,33,0.33203,99390,0.9996697,64.961
1,Piemonte,Femmine,20,99374,33,0.32867,99358,0.9996762,63.982
1,Piemonte,Femmine,21,99341,32,0.31903,99325,0.9996919,63.003
1,Piemonte,Femmine,22,99310,30,0.29711,99295,0.9997086,62.023
1,Piemonte,Femmine,23,99280,28,0.28560,99266,0.9997191,61.041
1,Piemonte,Femmine,24,99252,27,0.27626,99238,0.9997185,60.058
1,Piemonte,Femmine,25,99224,28,0.28672,99210,0.9997097,59.075
1,Piemonte,Femmine,26,99196,29,0.29388,99181,0.9997076,58.092
1,Piemonte,Femmine,27,99167,29,0.29086,99152,0.9997164,57.109
1,Piemonte,Femmine,28,99138,27,0.27637,99124,0.9997335,56.125
1,Piemonte,Femmine,29,99110,25,0.25655,99098,0.9997413,55.140
1,Piemonte,Femmine,30,99085,26,0.26084,99072,0.9997252,54.154
1,Piemonte,Femmine,31,99059,29,0.28880,99045,0.9996918,53.168
1,Piemonte,Femmine,32,99031,32,0.32769,99014,0.9996496,52.184
1,Piemonte,Femmine,33,98998,37,0.37316,98980,0.9996033,51.201
1,Piemonte,Femmine,34,98961,42,0.42026,98940,0.9995685,50.219
1,Piemonte,Femmine,35,98920,44,0.44276,98898,0.9995383,49.240
1,Piemonte,Femmine,36,98876,48,0.48070,98852,0.9995073,48.262
1,Piemonte,Femmine,37,98828,50,0.50465,98803,0.9994677,47.285
1,Piemonte,Femmine,38,98778,55,0.56004,98751,0.9993926,46.309
1,Piemonte,Femmine,39,98723,65,0.65469,98691,0.9992921,45.334
1,Piemonte,Femmine,40,98658,75,0.76120,98621,0.9992015,44.364
1,Piemonte,Femmine,41,98583,82,0.83580,98542,0.9991281,43.397
1,Piemonte,Femmine,42,98501,89,0.90801,98456,0.9990756,42.433
1,Piemonte,Femmine,43,98411,93,0.94076,98365,0.9990058,41.471
1,Piemonte,Femmine,44,98319,103,1.04768,98267,0.9989088,40.510
1,Piemonte,Femmine,45,98216,111,1.13476,98160,0.9988007,39.552
1,Piemonte,Femmine,46,98104,124,1.26382,98042,0.9986794,38.596
1,Piemonte,Femmine,47,97980,135,1.37745,97913,0.9985048,37.644
1,Piemonte,Femmine,48,97846,158,1.61320,97767,0.9982714,36.695
1,Piemonte,Femmine,49,97688,180,1.84424,97598,0.9980471,35.754
1,Piemonte,Femmine,50,97507,201,2.06182,97407,0.9978677,34.819
1,Piemonte,Femmine,51,97306,214,2.20299,97199,0.9976907,33.890
1,Piemonte,Femmine,52,97092,235,2.41576,96975,0.9975264,32.964
1,Piemonte,Femmine,53,96858,245,2.53159,96735,0.9973695,32.042
1,Piemonte,Femmine,54,96612,264,2.72969,96480,0.9972169,31.122
1,Piemonte,Femmine,55,96349,273,2.83675,96212,0.9971056,30.206
1,Piemonte,Femmine,56,96075,284,2.95221,95933,0.9969187,29.291
1,Piemonte,Femmine,57,95792,308,3.21085,95638,0.9965542,28.376
1,Piemonte,Femmine,58,95484,352,3.68147,95308,0.9961282,27.466
1,Piemonte,Femmine,59,95133,387,4.06284,94939,0.9957053,26.565
1,Piemonte,Femmine,60,94746,429,4.52741,94532,0.9952435,25.672
1,Piemonte,Femmine,61,94317,470,4.98673,94082,0.9947734,24.786
1,Piemonte,Femmine,62,93847,513,5.46765,93590,0.9943566,23.908
1,Piemonte,Femmine,63,93334,543,5.82018,93062,0.9939148,23.036
1,Piemonte,Femmine,64,92790,589,6.35178,92496,0.9934578,22.168
1,Piemonte,Femmine,65,92201,621,6.73394,91891,0.9928302,21.307
1,Piemonte,Femmine,66,91580,697,7.60871,91232,0.9920397,20.448
1,Piemonte,Femmine,67,90883,756,8.31457,90506,0.9913005,19.601
1,Piemonte,Femmine,68,90128,819,9.08771,89718,0.9905489,18.761
1,Piemonte,Femmine,69,89309,877,9.81777,88870,0.9896025,17.929
1,Piemonte,Femmine,70,88432,971,10.98292,87946,0.9885067,17.101
1,Piemonte,Femmine,71,87461,1050,12.00933,86935,0.9872025,16.286
1,Piemonte,Femmine,72,86410,1175,13.59532,85823,0.9853173,15.478
1,Piemonte,Femmine,73,85235,1345,15.78498,84563,0.9829774,14.684
1,Piemonte,Femmine,74,83890,1534,18.28007,83123,0.9803328,13.912
1,Piemonte,Femmine,75,82357,1736,21.08018,81488,0.9776317,13.161
1,Piemonte,Femmine,76,80620,1909,23.68419,79666,0.9749783,12.434
1,Piemonte,Femmine,77,78711,2077,26.39172,77672,0.9720244,11.723
1,Piemonte,Femmine,78,76634,2269,29.60241,75499,0.9681451,11.028
1,Piemonte,Femmine,79,74365,2542,34.17610,73094,0.9634701,10.349
1,Piemonte,Femmine,80,71824,2799,38.96703,70424,0.9582433,9.697
1,Piemonte,Femmine,81,69025,3083,44.65939,67484,0.9530014,9.070
1,Piemonte,Femmine,82,65942,3261,49.44721,64312,0.9488653,8.471
1,Piemonte,Femmine,83,62682,3316,52.91002,61023,0.9446139,7.885
1,Piemonte,Femmine,84,59365,3443,58.00043,57644,0.9378923,7.298
1,Piemonte,Femmine,85,55922,3717,66.46781,54063,0.9249193,6.717
1,Piemonte,Femmine,86,52205,4401,84.30679,50004,0.9077530,6.159
1,Piemonte,Femmine,87,47804,4824,100.91821,45392,0.8908532,5.680
1,Piemonte,Femmine,88,42979,5084,118.29893,40437,0.8740811,5.262
1,Piemonte,Femmine,89,37895,5099,134.56116,35345,0.8609759,4.901
1,Piemonte,Femmine,90,32796,4729,144.18099,30432,0.8500695,4.585
1,Piemonte,Femmine,91,28067,4397,156.64874,25869,0.8387390,4.273
1,Piemonte,Femmine,92,23671,3947,166.72998,21697,0.8274567,3.974
1,Piemonte,Femmine,93,19724,3541,179.51976,17954,0.8125450,3.669
1,Piemonte,Femmine,94,16183,3190,197.12642,14588,0.7914986,3.362
1,Piemonte,Femmine,95,12993,2893,222.66933,11546,0.7630711,3.065
1,Piemonte,Femmine,96,10100,2578,255.27329,8811,0.7354227,2.800
1,Piemonte,Femmine,97,7522,2084,277.07047,6480,0.7140450,2.588
1,Piemonte,Femmine,98,5438,1622,298.24453,4627,0.6916220,2.389
1,Piemonte,Femmine,99,3816,1232,322.81823,3200,0.6646983,2.191
1,Piemonte,Femmine,100,2584,914,353.73613,2127,0.6305513,1.998
1,Piemonte,Femmine,101,1670,658,393.76173,1341,0.5941748,1.818
1,Piemonte,Femmine,102,1012,431,425.72408,797,0.5623705,1.673
1,Piemonte,Femmine,103,581,266,458.36076,448,0.5300295,1.543
1,Piemonte,Femmine,104,315,155,491.40498,238,0.4974120,1.426
1,Piemonte,Femmine,105,160,84,524.57596,118,0.4647859,1.321
1,Piemonte,Femmine,106,76,42,557.59019,55,0.4324185,1.227
1,Piemonte,Femmine,107,34,20,590.16542,24,0.4005696,1.142
1,Piemonte,Femmine,108,14,9,622.03697,10,0.3694801,1.067
1,Piemonte,Femmine,109,5,3,652.96376,4,0.3393675,1.000
1,Piemonte,Femmine,110,2,1,682.73033,1,0.3104228,0.940
