Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,64,85692,1108,12.92442,85139,0.9863887,18.281
1,Piemonte,Maschi e femmine,65,84585,1210,14.30713,83980,0.9848101,17.514
1,Piemonte,Maschi e femmine,66,83375,1341,16.08551,82704,0.9830506,16.761
1,Piemonte,Maschi e femmine,67,82034,1462,17.82742,81302,0.9817382,16.027
1,Piemonte,Maschi e femmine,68,80571,1507,18.70412,79818,0.9804410,15.309
1,Piemonte,Maschi e femmine,69,79064,1615,20.43023,78256,0.9785690,14.591
1,Piemonte,Maschi e femmine,70,77449,1739,22.45261,76579,0.9760912,13.885
1,Piemonte,Maschi e femmine,71,75710,1923,25.39842,74748,0.9735395,13.192
1,Piemonte,Maschi e femmine,72,73787,2033,27.55036,72771,0.9716589,12.523
1,Piemonte,Maschi e femmine,73,71754,2092,29.15423,70708,0.9696470,11.864
1,Piemonte,Maschi e femmine,74,69662,2200,31.58779,68562,0.9659439,11.205
1,Piemonte,Maschi e femmine,75,67462,2469,36.60491,66227,0.9596359,10.554
1,Piemonte,Maschi e femmine,76,64992,2877,44.26612,63554,0.9518476,9.936
1,Piemonte,Maschi e femmine,77,62115,3244,52.21876,60494,0.9452427,9.373
1,Piemonte,Maschi e femmine,78,58872,3381,57.43576,57181,0.9409494,8.862
1,Piemonte,Maschi e femmine,79,55490,3372,60.76388,53805,0.9378126,8.372
1,Piemonte,Maschi e femmine,80,52119,3320,63.70297,50459,0.9339753,7.881
1,Piemonte,Maschi e femmine,81,48798,3343,68.50445,47127,0.9276442,7.383
1,Piemonte,Maschi e femmine,82,45456,3477,76.49046,43717,0.9187942,6.889
1,Piemonte,Maschi e femmine,83,41979,3623,86.31177,40167,0.9093632,6.419
1,Piemonte,Maschi e femmine,84,38355,3658,95.37046,36526,0.8992476,5.978
1,Piemonte,Maschi e femmine,85,34697,3702,106.70182,32846,0.8879357,5.555
1,Piemonte,Maschi e femmine,86,30995,3660,118.06722,29165,0.8746816,5.159
1,Piemonte,Maschi e femmine,87,27336,3650,133.54030,25510,0.8600486,4.783
1,Piemonte,Maschi e femmine,88,23685,3490,147.35052,21940,0.8451971,4.443
1,Piemonte,Maschi e femmine,89,20195,3303,163.54315,18544,0.8286682,4.124
1,Piemonte,Maschi e femmine,90,16892,3052,180.64328,15367,0.8111930,3.833
1,Piemonte,Maschi e femmine,91,13841,2751,198.77048,12465,0.7949656,3.568
1,Piemonte,Maschi e femmine,92,11090,2360,212.85226,9910,0.7807724,3.329
1,Piemonte,Maschi e femmine,93,8729,1984,227.32698,7737,0.7646773,3.094
1,Piemonte,Maschi e femmine,94,6745,1657,245.67090,5916,0.7440271,2.857
1,Piemonte,Maschi e femmine,95,5088,1372,269.63003,4402,0.7170255,2.624
1,Piemonte,Maschi e femmine,96,3716,1119,301.24532,3156,0.6885534,2.408
1,Piemonte,Maschi e femmine,97,2597,847,326.04592,2173,0.6635669,2.231
1,Piemonte,Maschi e femmine,98,1750,616,351.84529,1442,0.6376741,2.069
1,Piemonte,Maschi e femmine,99,1134,429,378.49576,920,0.6110310,1.920
1,Piemonte,Maschi e femmine,100,705,286,405.82041,562,0.5838189,1.785
1,Piemonte,Maschi e femmine,101,419,182,433.61817,328,0.5565743,1.663
1,Piemonte,Maschi e femmine,102,237,109,460.74178,183,0.5296567,1.553
1,Piemonte,Maschi e femmine,103,128,62,488.14834,97,0.5025541,1.453
1,Piemonte,Maschi e femmine,104,65,34,515.61050,49,0.4754527,1.361
1,Piemonte,Maschi e femmine,105,32,17,542.99699,23,0.4484722,1.278
1,Piemonte,Maschi e femmine,106,14,8,570.19462,10,0.4217164,1.201
1,Piemonte,Maschi e femmine,107,6,4,597.10355,4,0.3952745,1.132
1,Piemonte,Maschi e femmine,108,3,2,623.64331,2,0.3692203,1.069
1,Piemonte,Maschi e femmine,109,1,1,649.74161,1,0.3436189,1.011
1,Piemonte,Maschi e femmine,110,0,0,675.33691,0,0.3192340,0.960
1,Piemonte,Maschi e femmine,111,0,0,697.48827,0,0.2976043,0.917
1,Piemonte,Maschi e femmine,112,0,0,718.61818,0,0.2769707,0.878
1,Piemonte,Maschi e femmine,113,0,0,738.70600,0,0.2573496,0.842
1,Piemonte,Maschi e femmine,114,0,0,757.74607,0,0.2387437,0.810
1,Piemonte,Maschi e femmine,115,0,0,775.74643,0,0.2211446,0.781
1,Piemonte,Maschi e femmine,116,0,0,792.71907,0,0.2045409,0.755
1,Piemonte,Maschi e femmine,117,0,0,808.67798,0,0.1889191,0.732
1,Piemonte,Maschi e femmine,118,0,0,823.64053,0,0.1742633,0.710
1,Piemonte,Maschi e femmine,119,0,0,837.62276,0,0.1605586,0.691
1,Piemonte,Maschi,0,100000,687,6.87484,99353,0.9993515,74.239
1,Piemonte,Maschi,1,99313,48,0.48072,99289,0.9995943,73.749
1,Piemonte,Maschi,2,99265,33,0.33058,99248,0.9997168,72.785
1,Piemonte,Maschi,3,99232,23,0.23582,99220,0.9997908,71.809
1,Piemonte,Maschi,4,99209,18,0.18253,99200,0.9998249,70.825
1,Piemonte,Maschi,5,99190,17,0.16761,99182,0.9998250,69.838
1,Piemonte,Maschi,6,99174,18,0.18229,99165,0.9998113,68.850
1,Piemonte,Maschi,7,99156,19,0.19509,99146,0.9997956,67.862
1,Piemonte,Maschi,8,99136,21,0.21373,99126,0.9997817,66.875
1,Piemonte,Maschi,9,99115,22,0.22280,99104,0.9997851,65.890
1,Piemonte,Maschi,10,99093,21,0.20691,99083,0.9997982,64.904
1,Piemonte,Maschi,11,99073,19,0.19670,99063,0.9997939,63.918
1,Piemonte,Maschi,12,99053,21,0.21556,99042,0.9997549,62.930
1,Piemonte,Maschi,13,99032,27,0.27465,99018,0.9996637,61.943
1,Piemonte,Maschi,14,99005,39,0.39799,98985,0.9995073,60.960
1,Piemonte,Maschi,15,98965,58,0.58741,98936,0.9992730,59.984
1,Piemonte,Maschi,16,98907,86,0.86667,98864,0.9990261,59.019
1,Piemonte,Maschi,17,98821,107,1.08120,98768,0.9988730,58.070
1,Piemonte,Maschi,18,98714,116,1.17278,98657,0.9987894,57.132
1,Piemonte,Maschi,19,98599,123,1.24856,98537,0.9987391,56.199
1,Piemonte,Maschi,20,98476,125,1.27333,98413,0.9987465,55.269
1,Piemonte,Maschi,21,98350,121,1.23359,98290,0.9987302,54.338
1,Piemonte,Maschi,22,98229,128,1.30609,98165,0.9986919,53.405
1,Piemonte,Maschi,23,98101,129,1.31019,98036,0.9987207,52.474
1,Piemonte,Maschi,24,97972,122,1.24837,97911,0.9987296,51.542
1,Piemonte,Maschi,25,97850,126,1.29244,97787,0.9986966,50.606
1,Piemonte,Maschi,26,97723,128,1.31440,97659,0.9986954,49.671
1,Piemonte,Maschi,27,97595,126,1.29488,97532,0.9986620,48.736
1,Piemonte,Maschi,28,97468,135,1.38109,97401,0.9986003,47.798
1,Piemonte,Maschi,29,97334,138,1.41838,97265,0.9985323,46.864
1,Piemonte,Maschi,30,97196,147,1.51709,97122,0.9984523,45.929
1,Piemonte,Maschi,31,97048,153,1.57827,96972,0.9984370,44.998
1,Piemonte,Maschi,32,96895,150,1.54775,96820,0.9984775,44.069
1,Piemonte,Maschi,33,96745,145,1.49721,96673,0.9985090,43.136
1,Piemonte,Maschi,34,96600,143,1.48479,96529,0.9985432,42.200
1,Piemonte,Maschi,35,96457,138,1.42884,96388,0.9985411,41.262
1,Piemonte,Maschi,36,96319,143,1.48900,96247,0.9984635,40.321
1,Piemonte,Maschi,37,96176,152,1.58404,96100,0.9983803,39.380
1,Piemonte,Maschi,38,96023,159,1.65537,95944,0.9983108,38.442
1,Piemonte,Maschi,39,95864,165,1.72303,95782,0.9982424,37.505
1,Piemonte,Maschi,40,95699,172,1.79216,95613,0.9981485,36.568
1,Piemonte,Maschi,41,95528,183,1.91098,95436,0.9979494,35.633
1,Piemonte,Maschi,42,95345,209,2.19041,95241,0.9976757,34.701
1,Piemonte,Maschi,43,95136,234,2.45855,95019,0.9974417,33.776
1,Piemonte,Maschi,44,94902,252,2.65822,94776,0.9972904,32.858
1,Piemonte,Maschi,45,94650,261,2.76107,94519,0.9971697,31.944
1,Piemonte,Maschi,46,94389,274,2.89972,94252,0.9969290,31.031
1,Piemonte,Maschi,47,94115,305,3.24281,93963,0.9964772,30.120
1,Piemonte,Maschi,48,93810,357,3.80375,93631,0.9958348,29.216
1,Piemonte,Maschi,49,93453,423,4.52808,93242,0.9952000,28.326
1,Piemonte,Maschi,50,93030,472,5.07318,92794,0.9947065,27.452
1,Piemonte,Maschi,51,92558,510,5.51499,92303,0.9943503,26.590
1,Piemonte,Maschi,52,92048,533,5.78510,91781,0.9940680,25.734
1,Piemonte,Maschi,53,91515,556,6.07979,91237,0.9937205,24.881
1,Piemonte,Maschi,54,90959,589,6.48039,90664,0.9931776,24.030
1,Piemonte,Maschi,55,90369,648,7.16663,90045,0.9923530,23.184
1,Piemonte,Maschi,56,89722,730,8.13087,89357,0.9913262,22.348
1,Piemonte,Maschi,57,88992,821,9.22120,88582,0.9901926,21.527
1,Piemonte,Maschi,58,88171,917,10.39905,87713,0.9890089,20.722
1,Piemonte,Maschi,59,87254,1011,11.58933,86749,0.9877238,19.935
1,Piemonte,Maschi,60,86243,1119,12.97122,85684,0.9864254,19.163
1,Piemonte,Maschi,61,85125,1208,14.18584,84521,0.9852042,18.408
1,Piemonte,Maschi,62,83917,1294,15.41447,83270,0.9839728,17.666
1,Piemonte,Maschi,63,82623,1376,16.64951,81936,0.9826870,16.934
1,Piemonte,Maschi,64,81248,1461,17.98775,80517,0.9810896,16.213
1,Piemonte,Maschi,65,79786,1584,19.84990,78995,0.9788272,15.501
1,Piemonte,Maschi,66,78203,1761,22.52244,77322,0.9762776,14.804
1,Piemonte,Maschi,67,76441,1907,24.95006,75488,0.9743939,14.134
1,Piemonte,Maschi,68,74534,1959,26.27894,73555,0.9724357,13.483
1,Piemonte,Maschi,69,72575,2096,28.88437,71527,0.9700346,12.833
1,Piemonte,Maschi,70,70479,2190,31.07864,69384,0.9670633,12.200
1,Piemonte,Maschi,71,68289,2380,34.85439,67099,0.9639198,11.575
1,Piemonte,Maschi,72,65909,2462,37.35028,64678,0.9617606,10.975
1,Piemonte,Maschi,73,63447,2485,39.16302,62204,0.9591935,10.382
1,Piemonte,Maschi,74,60962,2592,42.51705,59666,0.9542134,9.784
1,Piemonte,Maschi,75,58370,2872,49.20131,56934,0.9459671,9.197
1,Piemonte,Maschi,76,55498,3281,59.11448,53858,0.9356366,8.647
1,Piemonte,Maschi,77,52218,3652,69.94204,50391,0.9265743,8.159
1,Piemonte,Maschi,78,48565,3748,77.17130,46691,0.9212209,7.735
1,Piemonte,Maschi,79,44817,3609,80.52130,43013,0.9181404,7.340
1,Piemonte,Maschi,80,41209,3433,83.31505,39492,0.9151338,6.938
1,Piemonte,Maschi,81,37775,3270,86.55825,36141,0.9096860,6.524
1,Piemonte,Maschi,82,34506,3258,94.42569,32877,0.9006221,6.094
1,Piemonte,Maschi,83,31247,3276,104.84640,29609,0.8898641,5.678
1,Piemonte,Maschi,84,27971,3246,116.04488,26348,0.8781783,5.284
1,Piemonte,Maschi,85,24725,3174,128.35695,23138,0.8649929,4.912
1,Piemonte,Maschi,86,21552,3074,142.63644,20015,0.8495661,4.562
1,Piemonte,Maschi,87,18478,2948,159.52854,17004,0.8340751,4.238
1,Piemonte,Maschi,88,15530,2695,173.53527,14182,0.8164426,3.947
1,Piemonte,Maschi,89,12835,2512,195.68382,11579,0.7966830,3.671
1,Piemonte,Maschi,90,10323,2197,212.80724,9225,0.7783654,3.443
1,Piemonte,Maschi,91,8126,1892,232.84843,7180,0.7633347,3.238
1,Piemonte,Maschi,92,6234,1506,241.64068,5481,0.7553349,3.069
1,Piemonte,Maschi,93,4728,1176,248.65325,4140,0.7459017,2.888
1,Piemonte,Maschi,94,3552,928,261.34526,3088,0.7282119,2.678
1,Piemonte,Maschi,95,2624,750,285.92568,2249,0.6968542,2.449
1,Piemonte,Maschi,96,1874,613,327.26102,1567,0.6627884,2.229
1,Piemonte,Maschi,97,1260,444,352.00270,1039,0.6378838,2.071
1,Piemonte,Maschi,98,817,309,377.72360,663,0.6120674,1.924
1,Piemonte,Maschi,99,508,206,404.33855,406,0.5854286,1.788
1,Piemonte,Maschi,100,303,131,431.75041,237,0.5580689,1.663
1,Piemonte,Maschi,101,172,79,459.84708,132,0.5295169,1.546
1,Piemonte,Maschi,102,93,46,490.17372,70,0.4994800,1.437
1,Piemonte,Maschi,103,47,25,520.81379,35,0.4693628,1.338
1,Piemonte,Maschi,104,23,13,551.13754,16,0.4396489,1.250
1,Piemonte,Maschi,105,10,6,580.87770,7,0.4105861,1.170
1,Piemonte,Maschi,106,4,3,609.78059,3,0.3824077,1.100
1,Piemonte,Maschi,107,2,1,637.61111,1,0.3553265,1.036
1,Piemonte,Maschi,108,1,0,664.16187,0,0.3295290,0.980
1,Piemonte,Maschi,109,0,0,689.25705,0,0.3051721,0.930
1,Piemonte,Maschi,110,0,0,712.75530,0,0.2815568,0.885
1,Piemonte,Maschi,111,0,0,738.24460,0,0.2567852,0.841
1,Piemonte,Maschi,112,0,0,762.20261,0,0.2334996,0.801
1,Piemonte,Maschi,113,0,0,784.57398,0,0.2117473,0.766
1,Piemonte,Maschi,114,0,0,805.32895,0,0.1915521,0.735
1,Piemonte,Maschi,115,0,0,824.46928,0,0.1729100,0.708
1,Piemonte,Maschi,116,0,0,842.01997,0,0.1557965,0.684
1,Piemonte,Maschi,117,0,0,858.02509,0,0.1401699,0.662
1,Piemonte,Maschi,118,0,0,872.54364,0,0.1259748,0.644
1,Piemonte,Maschi,119,0,0,885.64942,0,0.1131424,0.627
1,Piemonte,Femmine,0,100000,566,5.66350,99467,0.9994317,80.667
1,Piemonte,Femmine,1,99434,46,0.46480,99411,0.9995682,80.124
1,Piemonte,Femmine,2,99387,40,0.39879,99368,0.9996410,79.161
1,Piemonte,Femmine,3,99348,32,0.31914,99332,0.9997149,78.192
1,Piemonte,Femmine,4,99316,25,0.25108,99304,0.9997649,77.217
1,Piemonte,Femmine,5,99291,22,0.21908,99280,0.9997850,76.236
1,Piemonte,Femmine,6,99269,21,0.21094,99259,0.9997912,75.253
1,Piemonte,Femmine,7,99248,21,0.20666,99238,0.9998010,74.269
1,Piemonte,Femmine,8,99228,19,0.19125,99218,0.9998257,73.284
1,Piemonte,Femmine,9,99209,16,0.15726,99201,0.9998536,72.298
1,Piemonte,Femmine,10,99193,13,0.13549,99187,0.9998611,71.309
1,Piemonte,Femmine,11,99180,14,0.14222,99173,0.9998505,70.319
1,Piemonte,Femmine,12,99166,16,0.15676,99158,0.9998337,69.329
1,Piemonte,Femmine,13,99150,17,0.17582,99142,0.9998116,68.339
1,Piemonte,Femmine,14,99133,20,0.20105,99123,0.9997903,67.351
1,Piemonte,Femmine,15,99113,22,0.21837,99102,0.9997694,66.365
1,Piemonte,Femmine,16,99091,24,0.24277,99079,0.9997380,65.379
1,Piemonte,Femmine,17,99067,28,0.28116,99053,0.9996918,64.395
1,Piemonte,Femmine,18,99039,33,0.33520,99023,0.9996439,63.413
1,Piemonte,Femmine,19,99006,37,0.37695,98988,0.9996046,62.434
1,Piemonte,Femmine,20,98969,41,0.41386,98948,0.9995830,61.457
1,Piemonte,Femmine,21,98928,42,0.42007,98907,0.9995857,60.482
1,Piemonte,Femmine,22,98886,40,0.40855,98866,0.9995943,59.508
1,Piemonte,Femmine,23,98846,40,0.40285,98826,0.9995791,58.532
1,Piemonte,Femmine,24,98806,43,0.43890,98784,0.9995293,57.555
1,Piemonte,Femmine,25,98763,50,0.50259,98738,0.9994756,56.580
1,Piemonte,Femmine,26,98713,54,0.54630,98686,0.9994406,55.608
1,Piemonte,Femmine,27,98659,56,0.57246,98631,0.9994415,54.639
1,Piemonte,Femmine,28,98603,54,0.54460,98576,0.9994704,53.670
1,Piemonte,Femmine,29,98549,51,0.51464,98524,0.9994852,52.699
1,Piemonte,Femmine,30,98498,51,0.51499,98473,0.9994535,51.725
1,Piemonte,Femmine,31,98448,57,0.57811,98419,0.9993908,50.752
1,Piemonte,Femmine,32,98391,63,0.64037,98359,0.9993367,49.781
1,Piemonte,Femmine,33,98328,67,0.68618,98294,0.9993065,48.812
1,Piemonte,Femmine,34,98260,69,0.70077,98226,0.9992811,47.846
1,Piemonte,Femmine,35,98191,72,0.73695,98155,0.9992574,46.879
1,Piemonte,Femmine,36,98119,73,0.74823,98082,0.9992382,45.913
1,Piemonte,Femmine,37,98046,76,0.77544,98008,0.9992094,44.947
1,Piemonte,Femmine,38,97970,79,0.80572,97930,0.9991671,43.982
1,Piemonte,Femmine,39,97891,84,0.86004,97848,0.9990953,43.017
1,Piemonte,Femmine,40,97806,93,0.94934,97760,0.9990002,42.053
1,Piemonte,Femmine,41,97714,103,1.05024,97662,0.9989082,41.093
1,Piemonte,Femmine,42,97611,111,1.13348,97556,0.9988052,40.135
1,Piemonte,Femmine,43,97500,122,1.25618,97439,0.9986652,39.180
1,Piemonte,Femmine,44,97378,138,1.41348,97309,0.9985128,38.229
1,Piemonte,Femmine,45,97240,152,1.56099,97164,0.9983777,37.282
1,Piemonte,Femmine,46,97088,163,1.68372,97007,0.9982602,36.340
1,Piemonte,Femmine,47,96925,174,1.79599,96838,0.9980496,35.400
1,Piemonte,Femmine,48,96751,204,2.10501,96649,0.9977095,34.463
1,Piemonte,Femmine,49,96547,239,2.47640,96428,0.9973546,33.535
1,Piemonte,Femmine,50,96308,271,2.81478,96173,0.9970746,32.617
1,Piemonte,Femmine,51,96037,292,3.03632,95891,0.9969317,31.707
1,Piemonte,Femmine,52,95745,297,3.10045,95597,0.9967796,30.802
1,Piemonte,Femmine,53,95449,319,3.34076,95289,0.9965471,29.897
1,Piemonte,Femmine,54,95130,339,3.56539,94960,0.9963948,28.995
1,Piemonte,Femmine,55,94790,346,3.64509,94618,0.9963114,28.097
1,Piemonte,Femmine,56,94445,353,3.73236,94269,0.9961417,27.198
1,Piemonte,Femmine,57,94092,375,3.98475,93905,0.9958343,26.298
1,Piemonte,Femmine,58,93718,407,4.34745,93514,0.9952793,25.401
1,Piemonte,Femmine,59,93310,475,5.09552,93072,0.9945986,24.510
1,Piemonte,Femmine,60,92835,530,5.70887,92570,0.9938442,23.633
1,Piemonte,Femmine,61,92305,610,6.60521,92000,0.9931625,22.766
1,Piemonte,Femmine,62,91695,648,7.07127,91371,0.9927543,21.914
1,Piemonte,Femmine,63,91047,676,7.42143,90709,0.9922178,21.067
1,Piemonte,Femmine,64,90371,736,8.14560,90003,0.9913642,20.220
1,Piemonte,Femmine,65,89635,818,9.13002,89226,0.9903657,19.382
1,Piemonte,Femmine,66,88816,901,10.14328,88366,0.9892622,18.556
1,Piemonte,Femmine,67,87915,997,11.33848,87417,0.9883819,17.741
1,Piemonte,Femmine,68,86919,1034,11.90090,86401,0.9875759,16.939
1,Piemonte,Femmine,69,85884,1113,12.95366,85328,0.9860557,16.137
1,Piemonte,Femmine,70,84772,1267,14.94798,84138,0.9838787,15.342
1,Piemonte,Femmine,71,83505,1446,17.31235,82782,0.9816917,14.567
1,Piemonte,Femmine,72,82059,1586,19.32186,81266,0.9798939,13.815
1,Piemonte,Femmine,73,80473,1682,20.90589,79632,0.9781790,13.078
1,Piemonte,Femmine,74,78791,1793,22.75568,77895,0.9753216,12.346
1,Piemonte,Femmine,75,76998,2052,26.64588,75972,0.9703082,11.622
1,Piemonte,Femmine,76,74946,2460,32.82112,73716,0.9641597,10.926
1,Piemonte,Femmine,77,72487,2824,38.96193,71074,0.9589746,10.280
1,Piemonte,Femmine,78,69662,3007,43.17252,68159,0.9549612,9.677
1,Piemonte,Femmine,79,66655,3132,46.98934,65089,0.9512945,9.091
1,Piemonte,Femmine,80,63523,3208,50.50629,61919,0.9464487,8.514
1,Piemonte,Femmine,81,60314,3423,56.75824,58603,0.9391502,7.941
1,Piemonte,Femmine,82,56891,3709,65.18751,55037,0.9300711,7.388
1,Piemonte,Femmine,83,53183,3989,75.00092,51188,0.9210683,6.869
1,Piemonte,Femmine,84,49194,4092,83.18122,47148,0.9114526,6.385
1,Piemonte,Femmine,85,45102,4258,94.40047,42973,0.9007219,5.919
1,Piemonte,Femmine,86,40844,4275,104.66413,38707,0.8881016,5.484
1,Piemonte,Femmine,87,36569,4388,119.97825,34375,0.8733179,5.067
1,Piemonte,Femmine,88,32182,4322,134.29995,30021,0.8591941,4.689
1,Piemonte,Femmine,89,27860,4132,148.32120,25794,0.8434303,4.339
1,Piemonte,Femmine,90,23728,3945,166.25458,21755,0.8254971,4.008
1,Piemonte,Femmine,91,19783,3648,184.39596,17959,0.8079746,3.707
1,Piemonte,Femmine,92,16135,3249,201.37984,14510,0.7907039,3.432
1,Piemonte,Femmine,93,12886,2825,219.20845,11473,0.7717177,3.172
1,Piemonte,Femmine,94,10061,2414,239.90356,8854,0.7497740,2.922
1,Piemonte,Femmine,95,7647,2017,263.80651,6639,0.7241122,2.686
1,Piemonte,Femmine,96,5630,1646,292.29816,4807,0.6972329,2.470
1,Piemonte,Femmine,97,3984,1265,317.56003,3352,0.6717915,2.284
1,Piemonte,Femmine,98,2719,935,343.81208,2252,0.6454601,2.114
1,Piemonte,Femmine,99,1784,662,370.88860,1453,0.6184122,1.959
1,Piemonte,Femmine,100,1122,447,398.59467,899,0.5908449,1.819
1,Piemonte,Femmine,101,675,288,426.71461,531,0.5635387,1.693
1,Piemonte,Femmine,102,387,175,453.46283,299,0.5369353,1.581
1,Piemonte,Femmine,103,212,102,480.63325,161,0.5099818,1.479
1,Piemonte,Femmine,104,110,56,508.08806,82,0.4828100,1.385
1,Piemonte,Femmine,105,54,29,535.69322,40,0.4555483,1.298
1,Piemonte,Femmine,106,25,14,563.31539,18,0.4283249,1.219
1,Piemonte,Femmine,107,11,6,590.81879,8,0.4012664,1.147
1,Piemonte,Femmine,108,4,3,618.07656,3,0.3744924,1.081
1,Piemonte,Femmine,109,2,1,644.96451,1,0.3481166,1.021
1,Piemonte,Femmine,110,1,0,671.37136,0,0.3230998,0.968
