Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,85,46693,4375,93.70617,44505,0.9014885,6.045
1,Piemonte,Maschi e femmine,86,42317,4393,103.81368,40121,0.8918141,5.618
1,Piemonte,Maschi e femmine,87,37924,4288,113.06453,35780,0.8826163,5.211
1,Piemonte,Maschi e femmine,88,33636,4112,122.25347,31580,0.8725650,4.812
1,Piemonte,Maschi e femmine,89,29524,3937,133.33812,27556,0.8574014,4.412
1,Piemonte,Maschi e femmine,90,25587,3922,153.28375,23626,0.8315074,4.014
1,Piemonte,Maschi e femmine,91,21665,4040,186.45484,19646,0.8011385,3.650
1,Piemonte,Maschi e femmine,92,17626,3774,214.11151,15739,0.7753272,3.372
1,Piemonte,Maschi e femmine,93,13852,3298,238.11152,12203,0.7554660,3.155
1,Piemonte,Maschi e femmine,94,10554,2670,252.96378,9219,0.7438598,2.984
1,Piemonte,Maschi e femmine,95,7884,2053,260.39219,6857,0.7343913,2.825
1,Piemonte,Maschi e femmine,96,5831,1590,272.66186,5036,0.7189271,2.644
1,Piemonte,Maschi e femmine,97,4241,1241,292.63715,3621,0.6967191,2.448
1,Piemonte,Maschi e femmine,98,3000,955,318.32805,2523,0.6698394,2.254
1,Piemonte,Maschi e femmine,99,2045,711,347.51884,1690,0.6405110,2.073
1,Piemonte,Maschi e femmine,100,1334,504,377.83448,1082,0.6116439,1.911
1,Piemonte,Maschi e femmine,101,830,336,405.26750,662,0.5830146,1.767
1,Piemonte,Maschi e femmine,102,494,216,436.68834,386,0.5517929,1.631
1,Piemonte,Maschi e femmine,103,278,130,468.65527,213,0.5201490,1.508
1,Piemonte,Maschi e femmine,104,148,74,500.92151,111,0.4883215,1.397
1,Piemonte,Maschi e femmine,105,74,39,533.23210,54,0.4565519,1.297
1,Piemonte,Maschi e femmine,106,34,19,565.33488,25,0.4250769,1.207
1,Piemonte,Maschi e femmine,107,15,9,596.98208,10,0.3941240,1.126
1,Piemonte,Maschi e femmine,108,6,4,627.94413,4,0.3639024,1.054
1,Piemonte,Maschi e femmine,109,2,1,658.01221,2,0.3346010,0.990
1,Piemonte,Maschi e femmine,110,1,1,686.99865,1,0.3063870,0.932
1,Piemonte,Maschi e femmine,111,0,0,714.74509,0,0.2794004,0.881
1,Piemonte,Maschi e femmine,112,0,0,741.12358,0,0.2537540,0.835
1,Piemonte,Maschi e femmine,113,0,0,766.03323,0,0.2295357,0.794
1,Piemonte,Maschi e femmine,114,0,0,789.40314,0,0.2068065,0.758
1,Piemonte,Maschi e femmine,115,0,0,811.19181,0,0.1856010,0.726
1,Piemonte,Maschi e femmine,116,0,0,831.38532,0,0.1659301,0.698
1,Piemonte,Maschi e femmine,117,0,0,849.99128,0,0.1477842,0.673
1,Piemonte,Maschi e femmine,118,0,0,867.04472,0,0.1311305,0.650
1,Piemonte,Maschi e femmine,119,0,0,882.59432,0,0.1159226,0.631
1,Piemonte,Maschi,0,100000,301,3.01497,99716,0.9997223,78.788
1,Piemonte,Maschi,1,99699,20,0.19875,99689,0.9998116,78.025
1,Piemonte,Maschi,2,99679,18,0.17815,99670,0.9998329,77.040
1,Piemonte,Maschi,3,99661,16,0.15610,99653,0.9998542,76.054
1,Piemonte,Maschi,4,99645,13,0.13548,99639,0.9998749,75.066
1,Piemonte,Maschi,5,99632,11,0.11471,99626,0.9998897,74.076
1,Piemonte,Maschi,6,99620,11,0.10594,99615,0.9998935,73.084
1,Piemonte,Maschi,7,99610,11,0.10709,99605,0.9998894,72.092
1,Piemonte,Maschi,8,99599,11,0.11417,99594,0.9998814,71.100
1,Piemonte,Maschi,9,99588,12,0.12310,99582,0.9998787,70.108
1,Piemonte,Maschi,10,99576,12,0.11945,99570,0.9998864,69.116
1,Piemonte,Maschi,11,99564,11,0.10783,99558,0.9998868,68.124
1,Piemonte,Maschi,12,99553,12,0.11864,99547,0.9998575,67.132
1,Piemonte,Maschi,13,99541,17,0.16629,99533,0.9998052,66.140
1,Piemonte,Maschi,14,99525,22,0.22326,99513,0.9997415,65.151
1,Piemonte,Maschi,15,99502,29,0.29366,99488,0.9996797,64.165
1,Piemonte,Maschi,16,99473,35,0.34702,99456,0.9996235,63.184
1,Piemonte,Maschi,17,99439,40,0.40600,99418,0.9995519,62.205
1,Piemonte,Maschi,18,99398,49,0.49012,99374,0.9994572,61.231
1,Piemonte,Maschi,19,99350,59,0.59553,99320,0.9993746,60.260
1,Piemonte,Maschi,20,99290,65,0.65529,99258,0.9993392,59.296
1,Piemonte,Maschi,21,99225,66,0.66641,99192,0.9993562,58.334
1,Piemonte,Maschi,22,99159,62,0.62123,99128,0.9993900,57.373
1,Piemonte,Maschi,23,99098,59,0.59867,99068,0.9993814,56.408
1,Piemonte,Maschi,24,99038,63,0.63857,99007,0.9993338,55.442
1,Piemonte,Maschi,25,98975,69,0.69375,98941,0.9992946,54.477
1,Piemonte,Maschi,26,98906,71,0.71715,98871,0.9992710,53.514
1,Piemonte,Maschi,27,98835,73,0.74085,98799,0.9992694,52.552
1,Piemonte,Maschi,28,98762,71,0.72038,98727,0.9992968,51.591
1,Piemonte,Maschi,29,98691,68,0.68599,98657,0.9993113,50.628
1,Piemonte,Maschi,30,98623,68,0.69137,98589,0.9993111,49.662
1,Piemonte,Maschi,31,98555,68,0.68650,98521,0.9993095,48.696
1,Piemonte,Maschi,32,98488,68,0.69457,98453,0.9992944,47.729
1,Piemonte,Maschi,33,98419,71,0.71663,98384,0.9992705,46.762
1,Piemonte,Maschi,34,98349,73,0.74234,98312,0.9992417,45.795
1,Piemonte,Maschi,35,98276,76,0.77424,98238,0.9992019,44.829
1,Piemonte,Maschi,36,98199,81,0.82195,98159,0.9991480,43.863
1,Piemonte,Maschi,37,98119,87,0.88214,98075,0.9990591,42.899
1,Piemonte,Maschi,38,98032,98,0.99981,97983,0.9989474,41.937
1,Piemonte,Maschi,39,97934,108,1.10539,97880,0.9988486,40.978
1,Piemonte,Maschi,40,97826,117,1.19748,97767,0.9987356,40.023
1,Piemonte,Maschi,41,97709,130,1.33149,97644,0.9986339,39.070
1,Piemonte,Maschi,42,97579,137,1.40084,97510,0.9985397,38.122
1,Piemonte,Maschi,43,97442,148,1.51993,97368,0.9984118,37.174
1,Piemonte,Maschi,44,97294,161,1.65654,97213,0.9982699,36.230
1,Piemonte,Maschi,45,97133,175,1.80383,97045,0.9981351,35.290
1,Piemonte,Maschi,46,96958,187,1.92598,96864,0.9979559,34.352
1,Piemonte,Maschi,47,96771,209,2.16245,96666,0.9977754,33.418
1,Piemonte,Maschi,48,96562,221,2.28694,96451,0.9976238,32.489
1,Piemonte,Maschi,49,96341,238,2.46566,96222,0.9973679,31.562
1,Piemonte,Maschi,50,96103,269,2.79893,95969,0.9969974,30.639
1,Piemonte,Maschi,51,95834,307,3.20681,95681,0.9965932,29.724
1,Piemonte,Maschi,52,95527,345,3.60745,95355,0.9962055,28.818
1,Piemonte,Maschi,53,95182,379,3.98232,94993,0.9959071,27.920
1,Piemonte,Maschi,54,94803,399,4.20389,94604,0.9956489,27.030
1,Piemonte,Maschi,55,94405,425,4.49892,94192,0.9950142,26.142
1,Piemonte,Maschi,56,93980,515,5.47479,93723,0.9940629,25.258
1,Piemonte,Maschi,57,93465,598,6.40200,93166,0.9931837,24.394
1,Piemonte,Maschi,58,92867,672,7.23327,92531,0.9924774,23.548
1,Piemonte,Maschi,59,92195,720,7.81403,91835,0.9918442,22.716
1,Piemonte,Maschi,60,91475,778,8.50022,91086,0.9912380,21.891
1,Piemonte,Maschi,61,90697,819,9.02599,90288,0.9904618,21.074
1,Piemonte,Maschi,62,89879,904,10.05514,89427,0.9893809,20.262
1,Piemonte,Maschi,63,88975,996,11.18877,88477,0.9883136,19.462
1,Piemonte,Maschi,64,87979,1072,12.18967,87443,0.9875960,18.677
1,Piemonte,Maschi,65,86907,1097,12.62093,86359,0.9868611,17.901
1,Piemonte,Maschi,66,85810,1172,13.66348,85224,0.9856642,17.124
1,Piemonte,Maschi,67,84638,1271,15.01753,84002,0.9843881,16.354
1,Piemonte,Maschi,68,83367,1352,16.21540,82691,0.9829546,15.596
1,Piemonte,Maschi,69,82015,1467,17.88907,81281,0.9816055,14.845
1,Piemonte,Maschi,70,80548,1523,18.90907,79786,0.9803341,14.106
1,Piemonte,Maschi,71,79025,1615,20.43728,78217,0.9782458,13.368
1,Piemonte,Maschi,72,77410,1788,23.09850,76515,0.9753234,12.637
1,Piemonte,Maschi,73,75621,1988,26.29204,74627,0.9718463,11.924
1,Piemonte,Maschi,74,73633,2214,30.06554,72526,0.9673965,11.232
1,Piemonte,Maschi,75,71419,2515,35.22021,70162,0.9623890,10.565
1,Piemonte,Maschi,76,68904,2762,40.08917,67523,0.9574456,9.932
1,Piemonte,Maschi,77,66142,2984,45.12256,64649,0.9530092,9.326
1,Piemonte,Maschi,78,63157,3091,48.94735,61612,0.9481559,8.743
1,Piemonte,Maschi,79,60066,3297,54.88988,58417,0.9419408,8.167
1,Piemonte,Maschi,80,56769,3486,61.41251,55026,0.9345930,7.613
1,Piemonte,Maschi,81,53283,3712,69.66292,51427,0.9252135,7.078
1,Piemonte,Maschi,82,49571,3980,80.29368,47581,0.9139678,6.571
1,Piemonte,Maschi,83,45590,4207,92.27161,43487,0.9015386,6.101
1,Piemonte,Maschi,84,41384,4357,105.28034,39205,0.8882804,5.670
1,Piemonte,Maschi,85,37027,4403,118.91666,34825,0.8758738,5.278
1,Piemonte,Maschi,86,32624,4242,130.03875,30503,0.8654746,4.923
1,Piemonte,Maschi,87,28381,3964,139.68264,26399,0.8564932,4.584
1,Piemonte,Maschi,88,24417,3613,147.95181,22611,0.8472648,4.247
1,Piemonte,Maschi,89,20804,3294,158.34921,19157,0.8312911,3.898
1,Piemonte,Maschi,90,17510,3170,181.01771,15925,0.8016400,3.537
1,Piemonte,Maschi,91,14340,3148,219.53532,12766,0.7686603,3.209
1,Piemonte,Maschi,92,11192,2758,246.46447,9813,0.7424336,2.970
1,Piemonte,Maschi,93,8434,2297,272.29955,7285,0.7225597,2.779
1,Piemonte,Maschi,94,6137,1746,284.50472,5264,0.7115675,2.631
1,Piemonte,Maschi,95,4391,1291,293.92209,3746,0.6975429,2.478
1,Piemonte,Maschi,96,3101,975,314.54507,2613,0.6756506,2.302
1,Piemonte,Maschi,97,2125,720,338.65278,1765,0.6499491,2.129
1,Piemonte,Maschi,98,1406,516,367.28567,1147,0.6213679,1.963
1,Piemonte,Maschi,99,889,353,396.56502,713,0.5918049,1.813
1,Piemonte,Maschi,100,537,229,427.46828,422,0.5626043,1.675
1,Piemonte,Maschi,101,307,140,454.73527,237,0.5332055,1.553
1,Piemonte,Maschi,102,168,82,488.91091,127,0.4994037,1.430
1,Piemonte,Maschi,103,86,45,523.46008,63,0.4653687,1.321
1,Piemonte,Maschi,104,41,23,558.07365,29,0.4313972,1.222
1,Piemonte,Maschi,105,18,11,592.42848,13,0.3977907,1.134
1,Piemonte,Maschi,106,7,5,626.20709,5,0.3648429,1.055
1,Piemonte,Maschi,107,3,2,659.10089,2,0.3328327,0.985
1,Piemonte,Maschi,108,1,1,690.82933,1,0.3020129,0.923
1,Piemonte,Maschi,109,0,0,721.13842,0,0.2726085,0.868
1,Piemonte,Maschi,110,0,0,749.81518,0,0.2448071,0.819
1,Piemonte,Maschi,111,0,0,776.68799,0,0.2187585,0.777
1,Piemonte,Maschi,112,0,0,801.63226,0,0.1945718,0.739
1,Piemonte,Maschi,113,0,0,824.56431,0,0.1723192,0.707
1,Piemonte,Maschi,114,0,0,845.44488,0,0.1520350,0.678
1,Piemonte,Maschi,115,0,0,864.27099,0,0.1337207,0.654
1,Piemonte,Maschi,116,0,0,881.07534,0,0.1173473,0.633
1,Piemonte,Maschi,117,0,0,895.91626,0,0.1028620,0.614
1,Piemonte,Maschi,118,0,0,908.87629,0,0.0901903,0.599
1,Piemonte,Maschi,119,0,0,920.05342,0,0.0792430,0.586
1,Piemonte,Femmine,0,100000,240,2.39643,99774,0.9997714,83.920
1,Piemonte,Femmine,1,99760,17,0.17372,99752,0.9998443,83.121
1,Piemonte,Femmine,2,99743,14,0.13772,99736,0.9998738,82.135
1,Piemonte,Femmine,3,99729,11,0.11469,99724,0.9998925,81.146
1,Piemonte,Femmine,4,99718,10,0.10029,99713,0.9999020,80.155
1,Piemonte,Femmine,5,99708,10,0.09567,99703,0.9999077,79.163
1,Piemonte,Femmine,6,99698,9,0.08890,99694,0.9999154,78.171
1,Piemonte,Femmine,7,99689,8,0.08023,99685,0.9999221,77.178
1,Piemonte,Femmine,8,99681,8,0.07553,99678,0.9999259,76.184
1,Piemonte,Femmine,9,99674,7,0.07275,99670,0.9999260,75.190
1,Piemonte,Femmine,10,99667,8,0.07535,99663,0.9999188,74.195
1,Piemonte,Femmine,11,99659,9,0.08711,99655,0.9999107,73.201
1,Piemonte,Femmine,12,99650,9,0.09139,99646,0.9999029,72.207
1,Piemonte,Femmine,13,99641,10,0.10274,99636,0.9998896,71.214
1,Piemonte,Femmine,14,99631,12,0.11801,99625,0.9998651,70.221
1,Piemonte,Femmine,15,99619,15,0.15178,99612,0.9998343,69.229
1,Piemonte,Femmine,16,99604,18,0.17962,99595,0.9998109,68.240
1,Piemonte,Femmine,17,99586,20,0.19850,99576,0.9998070,67.252
1,Piemonte,Femmine,18,99567,19,0.18754,99557,0.9998185,66.265
1,Piemonte,Femmine,19,99548,17,0.17553,99539,0.9998266,65.277
1,Piemonte,Femmine,20,99530,17,0.17137,99522,0.9998265,64.289
1,Piemonte,Femmine,21,99513,17,0.17566,99505,0.9998228,63.300
1,Piemonte,Femmine,22,99496,18,0.17877,99487,0.9998226,62.311
1,Piemonte,Femmine,23,99478,18,0.17603,99469,0.9998213,61.322
1,Piemonte,Femmine,24,99461,18,0.18147,99452,0.9998110,60.332
1,Piemonte,Femmine,25,99443,20,0.19651,99433,0.9997879,59.343
1,Piemonte,Femmine,26,99423,23,0.22764,99412,0.9997682,58.355
1,Piemonte,Femmine,27,99400,23,0.23595,99389,0.9997537,57.368
1,Piemonte,Femmine,28,99377,26,0.25668,99364,0.9997410,56.381
1,Piemonte,Femmine,29,99351,26,0.26128,99338,0.9997363,55.396
1,Piemonte,Femmine,30,99325,26,0.26619,99312,0.9997342,54.410
1,Piemonte,Femmine,31,99299,26,0.26544,99286,0.9997239,53.425
1,Piemonte,Femmine,32,99273,28,0.28667,99258,0.9997046,52.439
1,Piemonte,Femmine,33,99244,30,0.30421,99229,0.9996683,51.453
1,Piemonte,Femmine,34,99214,36,0.35914,99196,0.9996136,50.469
1,Piemonte,Femmine,35,99178,41,0.41376,99158,0.9995699,49.487
1,Piemonte,Femmine,36,99137,44,0.44651,99115,0.9995527,48.507
1,Piemonte,Femmine,37,99093,44,0.44808,99071,0.9995405,47.529
1,Piemonte,Femmine,38,99049,47,0.47102,99025,0.9995058,46.550
1,Piemonte,Femmine,39,99002,51,0.51747,98976,0.9994508,45.571
1,Piemonte,Femmine,40,98951,57,0.58096,98922,0.9993673,44.595
1,Piemonte,Femmine,41,98893,68,0.68447,98859,0.9992651,43.620
1,Piemonte,Femmine,42,98826,78,0.78545,98787,0.9991854,42.650
1,Piemonte,Femmine,43,98748,83,0.84369,98706,0.9991027,41.683
1,Piemonte,Femmine,44,98665,94,0.95101,98618,0.9989740,40.718
1,Piemonte,Femmine,45,98571,109,1.10114,98517,0.9988388,39.756
1,Piemonte,Femmine,46,98462,120,1.22126,98402,0.9986979,38.799
1,Piemonte,Femmine,47,98342,136,1.38308,98274,0.9985672,37.846
1,Piemonte,Femmine,48,98206,146,1.48259,98133,0.9984440,36.898
1,Piemonte,Femmine,49,98060,160,1.62948,97981,0.9982954,35.952
1,Piemonte,Femmine,50,97901,174,1.77977,97814,0.9981403,35.010
1,Piemonte,Femmine,51,97726,190,1.93969,97632,0.9979837,34.071
1,Piemonte,Femmine,52,97537,204,2.09304,97435,0.9978284,33.137
1,Piemonte,Femmine,53,97333,219,2.25032,97223,0.9976544,32.205
1,Piemonte,Femmine,54,97114,237,2.44117,96995,0.9973978,31.277
1,Piemonte,Femmine,55,96877,268,2.76369,96743,0.9971098,30.352
1,Piemonte,Femmine,56,96609,291,3.01696,96463,0.9968137,29.435
1,Piemonte,Femmine,57,96317,323,3.35619,96156,0.9964791,28.522
1,Piemonte,Femmine,58,95994,354,3.68608,95817,0.9962328,27.617
1,Piemonte,Femmine,59,95640,368,3.84865,95456,0.9959839,26.717
1,Piemonte,Femmine,60,95272,399,4.18414,95073,0.9957563,25.818
1,Piemonte,Femmine,61,94874,408,4.30352,94669,0.9956213,24.925
1,Piemonte,Femmine,62,94465,421,4.45426,94255,0.9953771,24.030
1,Piemonte,Femmine,63,94045,451,4.79236,93819,0.9947687,23.135
1,Piemonte,Femmine,64,93594,531,5.67243,93328,0.9939855,22.244
1,Piemonte,Femmine,65,93063,592,6.35849,92767,0.9931506,21.368
1,Piemonte,Femmine,66,92471,679,7.34343,92132,0.9922775,20.502
1,Piemonte,Femmine,67,91792,744,8.10432,91420,0.9915854,19.650
1,Piemonte,Femmine,68,91048,795,8.72738,90651,0.9909939,18.806
1,Piemonte,Femmine,69,90254,838,9.28734,89835,0.9901675,17.968
1,Piemonte,Femmine,70,89415,928,10.38272,88951,0.9890906,17.131
1,Piemonte,Femmine,71,88487,1012,11.44158,87981,0.9878469,16.306
1,Piemonte,Femmine,72,87475,1126,12.87286,86912,0.9860260,15.489
1,Piemonte,Femmine,73,86349,1303,15.08947,85697,0.9840089,14.684
1,Piemonte,Femmine,74,85046,1438,16.90658,84327,0.9822040,13.902
1,Piemonte,Femmine,75,83608,1564,18.70077,82826,0.9801957,13.132
1,Piemonte,Femmine,76,82044,1717,20.92878,81186,0.9775735,12.373
1,Piemonte,Femmine,77,80327,1924,23.95627,79365,0.9744433,11.627
1,Piemonte,Femmine,78,78403,2132,27.19637,77337,0.9702372,10.900
1,Piemonte,Femmine,79,76271,2471,32.40097,75035,0.9649628,10.190
1,Piemonte,Femmine,80,73799,2787,37.76171,72406,0.9597245,9.515
1,Piemonte,Femmine,81,71013,3046,42.88789,69490,0.9536842,8.869
1,Piemonte,Femmine,82,67967,3391,49.89728,66271,0.9460772,8.244
1,Piemonte,Femmine,83,64576,3756,58.15965,62698,0.9378932,7.650
1,Piemonte,Femmine,84,60820,4032,66.29759,58804,0.9286580,7.092
1,Piemonte,Femmine,85,56788,4358,76.74453,54609,0.9183394,6.560
1,Piemonte,Femmine,86,52430,4561,86.98533,50149,0.9083353,6.064
1,Piemonte,Femmine,87,47869,4633,96.78992,45552,0.8982359,5.594
1,Piemonte,Femmine,88,43236,4638,107.27141,40917,0.8870033,5.139
1,Piemonte,Femmine,89,38598,4609,119.40998,36293,0.8716258,4.697
1,Piemonte,Femmine,90,33989,4709,138.55399,31634,0.8469739,4.266
1,Piemonte,Femmine,91,29280,4972,169.82589,26793,0.8170263,3.872
1,Piemonte,Femmine,92,24307,4833,198.81101,21891,0.7904626,3.562
1,Piemonte,Femmine,93,19475,4341,222.92557,17304,0.7696906,3.321
1,Piemonte,Femmine,94,15133,3629,239.81154,13319,0.7569763,3.131
1,Piemonte,Femmine,95,11504,2844,247.24929,10082,0.7484083,2.961
1,Piemonte,Femmine,96,8660,2229,257.36045,7545,0.7341990,2.769
1,Piemonte,Femmine,97,6431,1782,277.16663,5540,0.7118688,2.555
1,Piemonte,Femmine,98,4649,1410,303.30011,3944,0.6841574,2.343
1,Piemonte,Femmine,99,3239,1081,333.84543,2698,0.6535765,2.145
1,Piemonte,Femmine,100,2157,788,365.30504,1763,0.6235535,1.970
1,Piemonte,Femmine,101,1369,540,394.00056,1100,0.5939212,1.816
1,Piemonte,Femmine,102,830,354,426.00992,653,0.5620696,1.672
1,Piemonte,Femmine,103,476,218,458.69825,367,0.5296770,1.542
1,Piemonte,Femmine,104,258,127,491.79868,194,0.4970036,1.425
1,Piemonte,Femmine,105,131,69,525.03028,97,0.4643176,1.319
1,Piemonte,Femmine,106,62,35,558.10929,45,0.4318865,1.225
1,Piemonte,Femmine,107,28,16,590.75315,19,0.3999704,1.141
1,Piemonte,Femmine,108,11,7,622.69681,8,0.3688104,1.065
1,Piemonte,Femmine,109,4,3,653.69880,3,0.3386245,0.998
1,Piemonte,Femmine,110,1,1,683.54319,1,0.3096040,0.938
