Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,75,77485,2058,26.56485,76455,0.9716191,11.708
1,Piemonte,Maschi e femmine,76,75426,2281,30.24650,74286,0.9676367,11.014
1,Piemonte,Maschi e femmine,77,73145,2527,34.54613,71881,0.9629739,10.342
1,Piemonte,Maschi e femmine,78,70618,2796,39.59481,69220,0.9583052,9.694
1,Piemonte,Maschi e femmine,79,67822,2976,43.88132,66334,0.9537211,9.073
1,Piemonte,Maschi e femmine,80,64846,3164,48.78662,63264,0.9489012,8.466
1,Piemonte,Maschi e femmine,81,61682,3302,53.52960,60031,0.9428581,7.875
1,Piemonte,Maschi e femmine,82,58380,3559,60.95860,56601,0.9342065,7.292
1,Piemonte,Maschi e femmine,83,54822,3889,70.94229,52877,0.9238379,6.733
1,Piemonte,Maschi e femmine,84,50932,4165,81.78039,48850,0.9125929,6.209
1,Piemonte,Maschi e femmine,85,46767,4374,93.53488,44580,0.8999527,5.718
1,Piemonte,Maschi e femmine,86,42393,4546,107.23165,40120,0.8851697,5.256
1,Piemonte,Maschi e femmine,87,37847,4668,123.34167,35513,0.8687577,4.827
1,Piemonte,Maschi e femmine,88,33179,4653,140.25447,30852,0.8524118,4.436
1,Piemonte,Maschi e femmine,89,28525,4453,156.11822,26299,0.8353923,4.078
1,Piemonte,Maschi e femmine,90,24072,4205,174.66771,21970,0.8157881,3.740
1,Piemonte,Maschi e femmine,91,19867,3890,195.77596,17923,0.7915725,3.426
1,Piemonte,Maschi e femmine,92,15978,3582,224.15885,14187,0.7642459,3.138
1,Piemonte,Maschi e femmine,93,12396,3108,250.69959,10842,0.7394964,2.900
1,Piemonte,Maschi e femmine,94,9289,2541,273.58791,8018,0.7200328,2.703
1,Piemonte,Maschi e femmine,95,6747,1948,288.74913,5773,0.7035107,2.533
1,Piemonte,Maschi e femmine,96,4799,1475,307.37173,4061,0.6829954,2.358
1,Piemonte,Maschi e femmine,97,3324,1100,330.91238,2774,0.6584879,2.182
1,Piemonte,Maschi e femmine,98,2224,795,357.35424,1827,0.6313702,2.014
1,Piemonte,Maschi e femmine,99,1429,552,386.17538,1153,0.6019342,1.857
1,Piemonte,Maschi e femmine,100,877,366,417.43681,694,0.5706552,1.710
1,Piemonte,Maschi e femmine,101,511,230,449.78543,396,0.5386373,1.577
1,Piemonte,Maschi e femmine,102,281,136,482.40402,213,0.5063794,1.457
1,Piemonte,Maschi e femmine,103,146,75,515.29128,108,0.4739765,1.350
1,Piemonte,Maschi e femmine,104,71,39,548.16500,51,0.4416974,1.253
1,Piemonte,Maschi e femmine,105,32,19,580.73921,23,0.4098086,1.166
1,Piemonte,Maschi e femmine,106,13,8,612.73642,9,0.3785670,1.088
1,Piemonte,Maschi e femmine,107,5,3,643.88957,4,0.3482148,1.019
1,Piemonte,Maschi e femmine,108,2,1,673.95702,1,0.3189696,0.957
1,Piemonte,Maschi e femmine,109,1,0,702.72505,0,0.2910231,0.903
1,Piemonte,Maschi e femmine,110,0,0,730.00755,0,0.2645401,0.854
1,Piemonte,Maschi e femmine,111,0,0,755.65423,0,0.2396533,0.811
1,Piemonte,Maschi e femmine,112,0,0,779.55085,0,0.2164637,0.773
1,Piemonte,Maschi e femmine,113,0,0,801.61480,0,0.1950441,0.740
1,Piemonte,Maschi e femmine,114,0,0,821.79743,0,0.1754369,0.711
1,Piemonte,Maschi e femmine,115,0,0,840.08272,0,0.1576560,0.686
1,Piemonte,Maschi e femmine,116,0,0,856.48464,0,0.1416886,0.664
1,Piemonte,Maschi e femmine,117,0,0,871.04023,0,0.1275005,0.646
1,Piemonte,Maschi e femmine,118,0,0,883.81496,0,0.1150324,0.630
1,Piemonte,Maschi e femmine,119,0,0,894.88783,0,0.1042115,0.616
1,Piemonte,Maschi,0,100000,250,2.50368,99764,0.9996431,79.060
1,Piemonte,Maschi,1,99750,42,0.41778,99729,0.9996479,78.257
1,Piemonte,Maschi,2,99708,29,0.28647,99694,0.9997591,77.290
1,Piemonte,Maschi,3,99679,19,0.19523,99670,0.9998345,76.312
1,Piemonte,Maschi,4,99660,14,0.13573,99653,0.9998776,75.326
1,Piemonte,Maschi,5,99646,11,0.10913,99641,0.9998967,74.336
1,Piemonte,Maschi,6,99636,10,0.09747,99631,0.9999039,73.345
1,Piemonte,Maschi,7,99626,9,0.09482,99621,0.9999068,72.352
1,Piemonte,Maschi,8,99616,9,0.09150,99612,0.9999103,71.358
1,Piemonte,Maschi,9,99607,9,0.08794,99603,0.9999174,70.365
1,Piemonte,Maschi,10,99599,8,0.07716,99595,0.9999252,69.371
1,Piemonte,Maschi,11,99591,7,0.07242,99587,0.9999227,68.376
1,Piemonte,Maschi,12,99584,8,0.08219,99580,0.9999016,67.381
1,Piemonte,Maschi,13,99575,11,0.11465,99570,0.9998573,66.387
1,Piemonte,Maschi,14,99564,17,0.17075,99556,0.9997997,65.394
1,Piemonte,Maschi,15,99547,23,0.22978,99536,0.9997495,64.405
1,Piemonte,Maschi,16,99524,27,0.27125,99511,0.9997229,63.420
1,Piemonte,Maschi,17,99497,28,0.28294,99483,0.9997196,62.437
1,Piemonte,Maschi,18,99469,28,0.27796,99455,0.9997121,61.455
1,Piemonte,Maschi,19,99441,30,0.29776,99427,0.9996742,60.472
1,Piemonte,Maschi,20,99412,35,0.35392,99394,0.9996052,59.490
1,Piemonte,Maschi,21,99377,43,0.43577,99355,0.9995287,58.510
1,Piemonte,Maschi,22,99333,50,0.50693,99308,0.9994782,57.536
1,Piemonte,Maschi,23,99283,53,0.53670,99256,0.9994784,56.565
1,Piemonte,Maschi,24,99230,50,0.50654,99204,0.9995177,55.595
1,Piemonte,Maschi,25,99179,45,0.45808,99157,0.9995679,54.623
1,Piemonte,Maschi,26,99134,40,0.40621,99114,0.9996059,53.647
1,Piemonte,Maschi,27,99094,38,0.38202,99075,0.9996120,52.669
1,Piemonte,Maschi,28,99056,39,0.39390,99036,0.9995849,51.689
1,Piemonte,Maschi,29,99017,43,0.43629,98995,0.9995240,50.709
1,Piemonte,Maschi,30,98974,51,0.51582,98948,0.9994380,49.731
1,Piemonte,Maschi,31,98923,60,0.60827,98892,0.9993698,48.757
1,Piemonte,Maschi,32,98862,64,0.65213,98830,0.9993351,47.786
1,Piemonte,Maschi,33,98798,67,0.67766,98764,0.9993374,46.817
1,Piemonte,Maschi,34,98731,64,0.64751,98699,0.9993604,45.848
1,Piemonte,Maschi,35,98667,62,0.63175,98636,0.9993736,44.878
1,Piemonte,Maschi,36,98605,61,0.62108,98574,0.9993736,43.906
1,Piemonte,Maschi,37,98543,62,0.63177,98512,0.9993560,42.933
1,Piemonte,Maschi,38,98481,65,0.65620,98449,0.9992988,41.959
1,Piemonte,Maschi,39,98417,73,0.74623,98380,0.9991955,40.987
1,Piemonte,Maschi,40,98343,85,0.86287,98301,0.9990773,40.017
1,Piemonte,Maschi,41,98258,97,0.98265,98210,0.9989657,39.051
1,Piemonte,Maschi,42,98162,107,1.08603,98108,0.9988517,38.089
1,Piemonte,Maschi,43,98055,119,1.21069,97996,0.9987478,37.130
1,Piemonte,Maschi,44,97936,127,1.29368,97873,0.9986209,36.174
1,Piemonte,Maschi,45,97810,143,1.46468,97738,0.9984384,35.220
1,Piemonte,Maschi,46,97666,162,1.65870,97585,0.9982439,34.271
1,Piemonte,Maschi,47,97504,181,1.85366,97414,0.9980551,33.327
1,Piemonte,Maschi,48,97324,198,2.03639,97225,0.9977962,32.388
1,Piemonte,Maschi,49,97125,230,2.37153,97010,0.9974816,31.453
1,Piemonte,Maschi,50,96895,258,2.66553,96766,0.9972001,30.527
1,Piemonte,Maschi,51,96637,284,2.93466,96495,0.9968855,29.607
1,Piemonte,Maschi,52,96353,317,3.29494,96195,0.9964882,28.693
1,Piemonte,Maschi,53,96036,358,3.72938,95857,0.9961327,27.786
1,Piemonte,Maschi,54,95678,383,4.00569,95486,0.9958000,26.888
1,Piemonte,Maschi,55,95294,419,4.39505,95085,0.9954280,25.994
1,Piemonte,Maschi,56,94876,451,4.74974,94650,0.9950845,25.107
1,Piemonte,Maschi,57,94425,480,5.08198,94185,0.9946093,24.224
1,Piemonte,Maschi,58,93945,536,5.70103,93677,0.9937253,23.346
1,Piemonte,Maschi,59,93409,640,6.85157,93089,0.9926605,22.477
1,Piemonte,Maschi,60,92769,726,7.83080,92406,0.9916639,21.628
1,Piemonte,Maschi,61,92043,814,8.84545,91636,0.9905739,20.795
1,Piemonte,Maschi,62,91229,913,10.01191,90772,0.9895183,19.976
1,Piemonte,Maschi,63,90315,990,10.95630,89821,0.9886565,19.173
1,Piemonte,Maschi,64,89326,1048,11.73490,88802,0.9875800,18.380
1,Piemonte,Maschi,65,88278,1158,13.11321,87699,0.9861662,17.592
1,Piemonte,Maschi,66,87120,1269,14.56403,86486,0.9847401,16.819
1,Piemonte,Maschi,67,85851,1371,15.96602,85166,0.9833867,16.060
1,Piemonte,Maschi,68,84481,1459,17.27105,83751,0.9817811,15.313
1,Piemonte,Maschi,69,83022,1593,19.18343,82225,0.9796640,14.573
1,Piemonte,Maschi,70,81429,1752,21.51117,80553,0.9771195,13.849
1,Piemonte,Maschi,71,79677,1935,24.27995,78710,0.9748008,13.142
1,Piemonte,Maschi,72,77743,2032,26.14136,76727,0.9729182,12.457
1,Piemonte,Maschi,73,75710,2123,28.04744,74649,0.9709664,11.778
1,Piemonte,Maschi,74,73587,2211,30.04831,72481,0.9679701,11.103
1,Piemonte,Maschi,75,71376,2432,34.07287,70160,0.9633813,10.431
1,Piemonte,Maschi,76,68944,2706,39.25442,67591,0.9577630,9.782
1,Piemonte,Maschi,77,66237,3003,45.34152,64736,0.9514967,9.161
1,Piemonte,Maschi,78,63234,3276,51.81527,61596,0.9457352,8.572
1,Piemonte,Maschi,79,59958,3408,56.84821,58253,0.9401391,8.013
1,Piemonte,Maschi,80,56549,3566,63.05515,54766,0.9344712,7.466
1,Piemonte,Maschi,81,52983,3612,68.16893,51178,0.9276058,6.935
1,Piemonte,Maschi,82,49372,3798,76.92865,47473,0.9167035,6.406
1,Piemonte,Maschi,83,45574,4111,90.19494,43518,0.9037158,5.898
1,Piemonte,Maschi,84,41463,4270,102.97721,39328,0.8905206,5.433
1,Piemonte,Maschi,85,37193,4341,116.72805,35023,0.8758089,5.000
1,Piemonte,Maschi,86,32852,4357,132.64053,30673,0.8590079,4.594
1,Piemonte,Maschi,87,28494,4292,150.62085,26348,0.8399836,4.220
1,Piemonte,Maschi,88,24202,4141,171.07815,22132,0.8214264,3.880
1,Piemonte,Maschi,89,20062,3764,187.61607,18180,0.8044709,3.578
1,Piemonte,Maschi,90,16298,3345,205.26960,14625,0.7848166,3.289
1,Piemonte,Maschi,91,12953,2949,227.65790,11478,0.7594968,3.009
1,Piemonte,Maschi,92,10004,2572,257.13490,8718,0.7307497,2.748
1,Piemonte,Maschi,93,7431,2122,285.55943,6370,0.7008240,2.527
1,Piemonte,Maschi,94,5309,1690,318.23498,4465,0.6737849,2.337
1,Piemonte,Maschi,95,3620,1223,337.92012,3008,0.6577840,2.194
1,Piemonte,Maschi,96,2397,836,348.70455,1979,0.6396337,2.058
1,Piemonte,Maschi,97,1561,590,378.27174,1266,0.6088493,1.893
1,Piemonte,Maschi,98,970,400,411.86555,771,0.5762745,1.740
1,Piemonte,Maschi,99,571,253,443.89086,444,0.5449445,1.609
1,Piemonte,Maschi,100,317,151,475.13184,242,0.5165068,1.494
1,Piemonte,Maschi,101,167,83,499.42346,125,0.4888107,1.394
1,Piemonte,Maschi,102,83,45,534.69398,61,0.4540740,1.286
1,Piemonte,Maschi,103,39,22,570.06502,28,0.4193716,1.189
1,Piemonte,Maschi,104,17,10,605.19818,12,0.3850231,1.102
1,Piemonte,Maschi,105,7,4,639.74557,4,0.3513489,1.024
1,Piemonte,Maschi,106,2,2,673.37129,2,0.3186556,0.955
1,Piemonte,Maschi,107,1,1,705.75469,1,0.2872303,0.894
1,Piemonte,Maschi,108,0,0,736.61051,0,0.2573278,0.841
1,Piemonte,Maschi,109,0,0,765.68659,0,0.2291705,0.793
1,Piemonte,Maschi,110,0,0,792.77856,0,0.2029386,0.752
1,Piemonte,Maschi,111,0,0,817.72922,0,0.1787704,0.716
1,Piemonte,Maschi,112,0,0,840.43355,0,0.1567596,0.685
1,Piemonte,Maschi,113,0,0,860.83118,0,0.1369603,0.658
1,Piemonte,Maschi,114,0,0,878.90921,0,0.1193860,0.635
1,Piemonte,Maschi,115,0,0,894.69275,0,0.1040162,0.616
1,Piemonte,Maschi,116,0,0,908.24347,0,0.0907980,0.600
1,Piemonte,Maschi,117,0,0,919.64862,0,0.0796545,0.586
1,Piemonte,Maschi,118,0,0,929.01888,0,0.0704867,0.576
1,Piemonte,Maschi,119,0,0,936.47906,0,0.0631814,0.567
1,Piemonte,Femmine,0,100000,187,1.87359,99824,0.9997913,83.885
1,Piemonte,Femmine,1,99813,20,0.19590,99803,0.9998247,83.041
1,Piemonte,Femmine,2,99793,15,0.15478,99785,0.9998622,82.057
1,Piemonte,Femmine,3,99778,12,0.12087,99772,0.9998917,81.070
1,Piemonte,Femmine,4,99766,10,0.09569,99761,0.9999118,80.080
1,Piemonte,Femmine,5,99756,8,0.08080,99752,0.9999222,79.087
1,Piemonte,Femmine,6,99748,7,0.07477,99744,0.9999246,78.094
1,Piemonte,Femmine,7,99741,8,0.07595,99737,0.9999248,77.099
1,Piemonte,Femmine,8,99733,7,0.07450,99729,0.9999269,76.105
1,Piemonte,Femmine,9,99726,7,0.07168,99722,0.9999286,75.111
1,Piemonte,Femmine,10,99718,7,0.07121,99715,0.9999306,74.116
1,Piemonte,Femmine,11,99711,7,0.06766,99708,0.9999339,73.122
1,Piemonte,Femmine,12,99705,6,0.06449,99701,0.9999342,72.126
1,Piemonte,Femmine,13,99698,7,0.06712,99695,0.9999287,71.131
1,Piemonte,Femmine,14,99691,8,0.07549,99688,0.9999191,70.136
1,Piemonte,Femmine,15,99684,9,0.08628,99680,0.9999056,69.141
1,Piemonte,Femmine,16,99675,10,0.10260,99670,0.9998906,68.147
1,Piemonte,Femmine,17,99665,12,0.11624,99659,0.9998757,67.154
1,Piemonte,Femmine,18,99653,13,0.13241,99647,0.9998628,66.162
1,Piemonte,Femmine,19,99640,14,0.14204,99633,0.9998552,65.170
1,Piemonte,Femmine,20,99626,15,0.14754,99619,0.9998538,64.180
1,Piemonte,Femmine,21,99611,14,0.14477,99604,0.9998489,63.189
1,Piemonte,Femmine,22,99597,16,0.15734,99589,0.9998387,62.198
1,Piemonte,Femmine,23,99581,16,0.16520,99573,0.9998253,61.208
1,Piemonte,Femmine,24,99565,18,0.18422,99556,0.9998056,60.218
1,Piemonte,Femmine,25,99547,20,0.20466,99536,0.9997913,59.229
1,Piemonte,Femmine,26,99526,21,0.21277,99516,0.9997905,58.241
1,Piemonte,Femmine,27,99505,21,0.20629,99495,0.9997996,57.253
1,Piemonte,Femmine,28,99484,19,0.19451,99475,0.9998143,56.265
1,Piemonte,Femmine,29,99465,18,0.17688,99456,0.9998116,55.276
1,Piemonte,Femmine,30,99448,20,0.19983,99438,0.9997797,54.285
1,Piemonte,Femmine,31,99428,24,0.24075,99416,0.9997343,53.296
1,Piemonte,Femmine,32,99404,29,0.29057,99389,0.9996874,52.309
1,Piemonte,Femmine,33,99375,33,0.33471,99358,0.9996665,51.324
1,Piemonte,Femmine,34,99342,33,0.33237,99325,0.9996670,50.341
1,Piemonte,Femmine,35,99309,33,0.33363,99292,0.9996560,49.357
1,Piemonte,Femmine,36,99275,35,0.35438,99258,0.9996265,48.374
1,Piemonte,Femmine,37,99240,39,0.39253,99221,0.9995903,47.391
1,Piemonte,Femmine,38,99201,42,0.42689,99180,0.9995438,46.409
1,Piemonte,Femmine,39,99159,48,0.48553,99135,0.9994795,45.429
1,Piemonte,Femmine,40,99111,55,0.55551,99083,0.9993995,44.451
1,Piemonte,Femmine,41,99056,64,0.64546,99024,0.9993145,43.475
1,Piemonte,Femmine,42,98992,72,0.72565,98956,0.9992472,42.503
1,Piemonte,Femmine,43,98920,77,0.78000,98881,0.9992077,41.533
1,Piemonte,Femmine,44,98843,80,0.80458,98803,0.9991469,40.565
1,Piemonte,Femmine,45,98763,89,0.90159,98719,0.9990352,39.598
1,Piemonte,Femmine,46,98674,101,1.02813,98623,0.9989067,38.633
1,Piemonte,Femmine,47,98573,114,1.15844,98516,0.9987716,37.672
1,Piemonte,Femmine,48,98459,128,1.29844,98395,0.9986760,36.715
1,Piemonte,Femmine,49,98331,133,1.34963,98264,0.9986294,35.762
1,Piemonte,Femmine,50,98198,137,1.39157,98130,0.9985402,34.810
1,Piemonte,Femmine,51,98061,150,1.52812,97986,0.9983261,33.858
1,Piemonte,Femmine,52,97912,178,1.81990,97822,0.9980304,32.909
1,Piemonte,Femmine,53,97733,207,2.11967,97630,0.9977568,31.968
1,Piemonte,Femmine,54,97526,231,2.36705,97411,0.9975552,31.035
1,Piemonte,Femmine,55,97295,245,2.52270,97173,0.9974043,30.107
1,Piemonte,Femmine,56,97050,259,2.66885,96920,0.9972007,29.182
1,Piemonte,Femmine,57,96791,284,2.93008,96649,0.9969051,28.259
1,Piemonte,Femmine,58,96507,315,3.26016,96350,0.9966210,27.340
1,Piemonte,Femmine,59,96193,337,3.49820,96024,0.9963820,26.428
1,Piemonte,Femmine,60,95856,358,3.73817,95677,0.9961073,25.519
1,Piemonte,Femmine,61,95498,387,4.04778,95305,0.9955869,24.613
1,Piemonte,Femmine,62,95111,455,4.77984,94884,0.9948351,23.711
1,Piemonte,Femmine,63,94657,526,5.55191,94394,0.9941002,22.823
1,Piemonte,Femmine,64,94131,588,6.24965,93837,0.9935546,21.947
1,Piemonte,Femmine,65,93543,621,6.64233,93232,0.9931369,21.082
1,Piemonte,Femmine,66,92921,658,7.08531,92592,0.9927399,20.220
1,Piemonte,Femmine,67,92263,686,7.43623,91920,0.9921840,19.360
1,Piemonte,Femmine,68,91577,751,8.19863,91202,0.9911176,18.502
1,Piemonte,Femmine,69,90826,869,9.57181,90392,0.9897091,17.650
1,Piemonte,Femmine,70,89957,991,11.01685,89461,0.9883651,16.816
1,Piemonte,Femmine,71,88966,1091,12.25984,88420,0.9870914,15.998
1,Piemonte,Femmine,72,87875,1192,13.56545,87279,0.9855158,15.190
1,Piemonte,Femmine,73,86683,1336,15.41563,86015,0.9838440,14.392
1,Piemonte,Femmine,74,85347,1443,16.90793,84625,0.9816212,13.610
1,Piemonte,Femmine,75,83904,1668,19.87491,83070,0.9789013,12.835
1,Piemonte,Femmine,76,82236,1838,22.34734,81317,0.9762136,12.085
1,Piemonte,Femmine,77,80398,2031,25.25844,79383,0.9727413,11.350
1,Piemonte,Femmine,78,78368,2297,29.31071,77219,0.9687596,10.631
1,Piemonte,Femmine,79,76071,2528,33.22840,74807,0.9647391,9.937
1,Piemonte,Femmine,80,73543,2748,37.36325,72169,0.9603014,9.262
1,Piemonte,Femmine,81,70795,2982,42.12461,69304,0.9545760,8.602
1,Piemonte,Femmine,82,67813,3314,48.86842,66156,0.9472471,7.958
1,Piemonte,Femmine,83,64499,3666,56.83699,62666,0.9383159,7.341
1,Piemonte,Femmine,84,60833,4065,66.82336,58801,0.9278646,6.754
1,Piemonte,Femmine,85,56768,4418,77.82785,54559,0.9159591,6.201
1,Piemonte,Femmine,86,52350,4752,90.77836,49974,0.9017278,5.683
1,Piemonte,Femmine,87,47598,5070,106.51414,45063,0.8860702,5.200
1,Piemonte,Femmine,88,42528,5198,122.22944,39929,0.8700580,4.760
1,Piemonte,Femmine,89,37330,5179,138.72849,34740,0.8520228,4.354
1,Piemonte,Femmine,90,32151,5103,158.71555,29600,0.8315185,3.974
1,Piemonte,Femmine,91,27048,4871,180.08997,24613,0.8069357,3.630
1,Piemonte,Femmine,92,22177,4633,208.88837,19861,0.7793298,3.317
1,Piemonte,Femmine,93,17544,4133,235.56303,15478,0.7557514,3.061
1,Piemonte,Femmine,94,13412,3428,255.61061,11698,0.7379622,2.850
1,Piemonte,Femmine,95,9983,2702,270.67207,8632,0.7197073,2.657
1,Piemonte,Femmine,96,7281,2137,293.48368,6213,0.6970658,2.458
1,Piemonte,Femmine,97,5144,1627,316.31047,4331,0.6731955,2.271
1,Piemonte,Femmine,98,3517,1203,342.15369,2915,0.6460744,2.091
1,Piemonte,Femmine,99,2314,860,371.82010,1884,0.6154822,1.918
1,Piemonte,Femmine,100,1453,588,404.73123,1159,0.5820764,1.758
1,Piemonte,Femmine,101,865,381,440.08554,675,0.5479963,1.613
1,Piemonte,Femmine,102,484,229,473.28950,370,0.5151235,1.487
1,Piemonte,Femmine,103,255,129,506.87533,190,0.4820062,1.374
1,Piemonte,Femmine,104,126,68,540.54063,92,0.4489340,1.273
1,Piemonte,Femmine,105,58,33,573.97403,41,0.4161990,1.182
1,Piemonte,Femmine,106,25,15,606.86773,17,0.3840868,1.101
1,Piemonte,Femmine,107,10,6,638.92185,7,0.3528701,1.029
1,Piemonte,Femmine,108,3,2,669.86185,2,0.3227958,0.965
1,Piemonte,Femmine,109,1,1,699.44440,1,0.2940815,0.908
1,Piemonte,Femmine,110,0,0,727.45876,0,0.2669130,0.858
1,Piemonte,Femmine,111,0,0,753.73783,0,0.2414365,0.814
