Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,82,33694,3453,102.48831,31967,0.8926597,5.838
1,Piemonte,Maschi e femmine,83,30241,3410,112.74624,28536,0.8819709,5.447
1,Piemonte,Maschi e femmine,84,26831,3327,123.98332,25168,0.8702757,5.076
1,Piemonte,Maschi e femmine,85,23504,3203,136.27786,21903,0.8574960,4.723
1,Piemonte,Maschi e femmine,86,20301,3039,149.71252,18782,0.8435527,4.390
1,Piemonte,Maschi e femmine,87,17262,2837,164.36783,15843,0.8283697,4.075
1,Piemonte,Maschi e femmine,88,14425,2601,180.32139,13124,0.8118746,3.778
1,Piemonte,Maschi e femmine,89,11824,2337,197.64623,10655,0.7940028,3.499
1,Piemonte,Maschi e femmine,90,9487,2053,216.40522,8460,0.7746999,3.238
1,Piemonte,Maschi e femmine,91,7434,1759,236.65155,6554,0.7539272,2.994
1,Piemonte,Maschi e femmine,92,5675,1466,258.41478,4941,0.7316673,2.767
1,Piemonte,Maschi e femmine,93,4208,1185,281.70654,3615,0.7079260,2.557
1,Piemonte,Maschi e femmine,94,3023,926,306.50757,2559,0.6831134,2.363
1,Piemonte,Maschi e femmine,95,2096,696,331.85301,1748,0.6575433,2.187
1,Piemonte,Maschi e femmine,96,1401,502,358.32690,1150,0.6309372,2.025
1,Piemonte,Maschi e femmine,97,899,347,385.79399,725,0.6034400,1.876
1,Piemonte,Maschi e femmine,98,552,229,414.08831,438,0.5752261,1.740
1,Piemonte,Maschi e femmine,99,323,143,443.01150,252,0.5464979,1.617
1,Piemonte,Maschi e femmine,100,180,85,472.33657,138,0.5174811,1.505
1,Piemonte,Maschi e femmine,101,95,48,501.81602,71,0.4888115,1.404
1,Piemonte,Maschi e femmine,102,47,25,530.00194,35,0.4609847,1.314
1,Piemonte,Maschi e femmine,103,22,12,558.19277,16,0.4332450,1.233
1,Piemonte,Maschi e femmine,104,10,6,586.13512,7,0.4058049,1.158
1,Piemonte,Maschi e femmine,105,4,2,613.67005,3,0.3788090,1.091
1,Piemonte,Maschi e femmine,106,2,1,640.65884,1,0.3523836,1.030
1,Piemonte,Maschi e femmine,107,1,0,666.97847,0,0.3266383,0.974
1,Piemonte,Maschi e femmine,108,0,0,692.52950,0,0.3016631,0.924
1,Piemonte,Maschi e femmine,109,0,0,717.22453,0,0.2775362,0.878
1,Piemonte,Maschi e femmine,110,0,0,740.99196,0,0.2549720,0.838
1,Piemonte,Maschi e femmine,111,0,0,760.61054,0,0.2358693,0.806
1,Piemonte,Maschi e femmine,112,0,0,778.83523,0,0.2181196,0.777
1,Piemonte,Maschi e femmine,113,0,0,795.64910,0,0.2017365,0.751
1,Piemonte,Maschi e femmine,114,0,0,811.05738,0,0.1867132,0.728
1,Piemonte,Maschi e femmine,115,0,0,825.08605,0,0.1730256,0.708
1,Piemonte,Maschi e femmine,116,0,0,837.77026,0,0.1606412,0.691
1,Piemonte,Maschi e femmine,117,0,0,849.15075,0,0.1495224,0.675
1,Piemonte,Maschi e femmine,118,0,0,859.27352,0,0.1396273,0.662
1,Piemonte,Maschi e femmine,119,0,0,868.18339,0,0.1309150,0.650
1,Piemonte,Maschi,0,100000,2055,20.54500,98067,0.9983037,69.830
1,Piemonte,Maschi,1,97945,90,0.92162,97900,0.9992204,70.284
1,Piemonte,Maschi,2,97855,62,0.63742,97824,0.9994436,69.349
1,Piemonte,Maschi,3,97793,46,0.47528,97770,0.9995679,68.393
1,Piemonte,Maschi,4,97746,38,0.38888,97727,0.9996231,67.425
1,Piemonte,Maschi,5,97708,36,0.36489,97691,0.9996427,66.451
1,Piemonte,Maschi,6,97673,34,0.34979,97656,0.9996631,65.475
1,Piemonte,Maschi,7,97639,32,0.32401,97623,0.9996883,64.498
1,Piemonte,Maschi,8,97607,29,0.29938,97592,0.9996991,63.518
1,Piemonte,Maschi,9,97578,30,0.30237,97563,0.9996913,62.537
1,Piemonte,Maschi,10,97548,31,0.31495,97533,0.9996700,61.556
1,Piemonte,Maschi,11,97517,34,0.34508,97501,0.9996373,60.575
1,Piemonte,Maschi,12,97484,37,0.38031,97465,0.9995890,59.596
1,Piemonte,Maschi,13,97447,43,0.44176,97425,0.9995080,58.619
1,Piemonte,Maschi,14,97404,53,0.54234,97377,0.9993713,57.644
1,Piemonte,Maschi,15,97351,70,0.71509,97316,0.9992045,56.675
1,Piemonte,Maschi,16,97281,85,0.87592,97239,0.9990232,55.715
1,Piemonte,Maschi,17,97196,105,1.07775,97144,0.9988759,54.764
1,Piemonte,Maschi,18,97091,114,1.17058,97034,0.9988025,53.822
1,Piemonte,Maschi,19,96978,119,1.22443,96918,0.9988003,52.885
1,Piemonte,Maschi,20,96859,114,1.17493,96802,0.9988500,51.949
1,Piemonte,Maschi,21,96745,109,1.12500,96691,0.9988560,51.010
1,Piemonte,Maschi,22,96636,112,1.16301,96580,0.9987868,50.067
1,Piemonte,Maschi,23,96524,122,1.26336,96463,0.9987324,49.124
1,Piemonte,Maschi,24,96402,123,1.27184,96341,0.9987307,48.186
1,Piemonte,Maschi,25,96279,122,1.26685,96218,0.9987893,47.246
1,Piemonte,Maschi,26,96157,111,1.15452,96102,0.9989027,46.306
1,Piemonte,Maschi,27,96046,100,1.04002,95996,0.9989052,45.359
1,Piemonte,Maschi,28,95946,110,1.14965,95891,0.9987969,44.405
1,Piemonte,Maschi,29,95836,120,1.25656,95776,0.9987381,43.456
1,Piemonte,Maschi,30,95716,121,1.26722,95655,0.9987671,42.510
1,Piemonte,Maschi,31,95594,115,1.19857,95537,0.9988234,41.563
1,Piemonte,Maschi,32,95480,110,1.15463,95425,0.9988222,40.613
1,Piemonte,Maschi,33,95370,115,1.20100,95312,0.9987007,39.659
1,Piemonte,Maschi,34,95255,133,1.39780,95188,0.9984787,38.706
1,Piemonte,Maschi,35,95122,156,1.64489,95044,0.9982129,37.759
1,Piemonte,Maschi,36,94965,183,1.92950,94874,0.9980096,36.821
1,Piemonte,Maschi,37,94782,194,2.05134,94685,0.9979179,35.891
1,Piemonte,Maschi,38,94588,200,2.11282,94488,0.9978487,34.964
1,Piemonte,Maschi,39,94388,207,2.18986,94285,0.9977324,34.037
1,Piemonte,Maschi,40,94181,221,2.34557,94071,0.9975231,33.110
1,Piemonte,Maschi,41,93960,245,2.60849,93838,0.9971804,32.187
1,Piemonte,Maschi,42,93715,284,3.03119,93573,0.9967046,31.270
1,Piemonte,Maschi,43,93431,333,3.56047,93265,0.9962441,30.364
1,Piemonte,Maschi,44,93098,368,3.95200,92915,0.9958649,29.470
1,Piemonte,Maschi,45,92731,401,4.31901,92530,0.9954230,28.585
1,Piemonte,Maschi,46,92330,447,4.83607,92107,0.9949154,27.707
1,Piemonte,Maschi,47,91884,490,5.33438,91638,0.9942988,26.839
1,Piemonte,Maschi,48,91393,555,6.07007,91116,0.9933982,25.980
1,Piemonte,Maschi,49,90839,648,7.13687,90514,0.9924942,25.136
1,Piemonte,Maschi,50,90190,710,7.87731,89835,0.9918670,24.313
1,Piemonte,Maschi,51,89480,751,8.39071,89104,0.9912658,23.502
1,Piemonte,Maschi,52,88729,806,9.08055,88326,0.9904263,22.697
1,Piemonte,Maschi,53,87923,886,10.07130,87481,0.9895569,21.900
1,Piemonte,Maschi,54,87038,942,10.81864,86567,0.9885099,21.118
1,Piemonte,Maschi,55,86096,1048,12.16889,85572,0.9873724,20.344
1,Piemonte,Maschi,56,85049,1113,13.09205,84492,0.9865738,19.588
1,Piemonte,Maschi,57,83935,1155,13.76471,83357,0.9860466,18.841
1,Piemonte,Maschi,58,82780,1171,14.14464,82194,0.9853121,18.097
1,Piemonte,Maschi,59,81609,1244,15.23900,80987,0.9840579,17.350
1,Piemonte,Maschi,60,80365,1339,16.65613,79696,0.9815472,16.610
1,Piemonte,Maschi,61,79027,1603,20.27981,78225,0.9780628,15.883
1,Piemonte,Maschi,62,77424,1829,23.62882,76509,0.9751533,15.202
1,Piemonte,Maschi,63,75595,1973,26.09399,74608,0.9733586,14.557
1,Piemonte,Maschi,64,73622,2003,27.20347,72621,0.9724920,13.934
1,Piemonte,Maschi,65,71619,1993,27.82109,70623,0.9712594,13.310
1,Piemonte,Maschi,66,69627,2067,29.68647,68593,0.9688827,12.676
1,Piemonte,Maschi,67,67560,2202,32.59181,66459,0.9652295,12.049
1,Piemonte,Maschi,68,65358,2420,37.02255,64148,0.9610681,11.438
1,Piemonte,Maschi,69,62938,2575,40.91456,61651,0.9571588,10.859
1,Piemonte,Maschi,70,60363,2707,44.85003,59009,0.9532032,10.300
1,Piemonte,Maschi,71,57656,2816,48.83490,56248,0.9486567,9.761
1,Piemonte,Maschi,72,54840,2960,53.98052,53360,0.9434534,9.236
1,Piemonte,Maschi,73,51880,3074,59.25913,50343,0.9372179,8.735
1,Piemonte,Maschi,74,48805,3247,66.52706,47182,0.9305782,8.253
1,Piemonte,Maschi,75,45559,3304,72.52278,43907,0.9250519,7.806
1,Piemonte,Maschi,76,42255,3277,77.56308,40616,0.9195004,7.377
1,Piemonte,Maschi,77,38977,3262,83.68310,37346,0.9131214,6.955
1,Piemonte,Maschi,78,35715,3227,90.36587,34102,0.9058977,6.545
1,Piemonte,Maschi,79,32488,3191,98.20990,30893,0.8973402,6.145
1,Piemonte,Maschi,80,29297,3152,107.59440,27721,0.8870545,5.760
1,Piemonte,Maschi,81,26145,3110,118.94168,24590,0.8760595,5.394
1,Piemonte,Maschi,82,23035,2986,129.61421,21543,0.8650342,5.055
1,Piemonte,Maschi,83,20050,2829,141.11439,18635,0.8531716,4.733
1,Piemonte,Maschi,84,17220,2643,153.48122,15899,0.8404365,4.429
1,Piemonte,Maschi,85,14577,2431,166.74853,13362,0.8267959,4.141
1,Piemonte,Maschi,86,12147,2198,180.95154,11048,0.8122208,3.870
1,Piemonte,Maschi,87,9949,1951,196.11531,8973,0.7966893,3.615
1,Piemonte,Maschi,88,7998,1698,212.26142,7149,0.7801865,3.374
1,Piemonte,Maschi,89,6300,1445,229.40049,5577,0.7627059,3.149
1,Piemonte,Maschi,90,4855,1202,247.53756,4254,0.7442492,2.938
1,Piemonte,Maschi,91,3653,974,266.66604,3166,0.7248303,2.740
1,Piemonte,Maschi,92,2679,768,286.76565,2295,0.7044753,2.554
1,Piemonte,Maschi,93,1911,588,307.80533,1617,0.6832228,2.380
1,Piemonte,Maschi,94,1323,436,329.73873,1105,0.6604177,2.215
1,Piemonte,Maschi,95,886,314,354.26845,729,0.6357173,2.059
1,Piemonte,Maschi,96,572,217,379.79105,464,0.6100890,1.915
1,Piemonte,Maschi,97,355,144,406.22792,283,0.5836183,1.781
1,Piemonte,Maschi,98,211,91,433.48218,165,0.5564070,1.658
1,Piemonte,Maschi,99,119,55,461.44040,92,0.5285703,1.544
1,Piemonte,Maschi,100,64,32,489.97799,49,0.5002344,1.439
1,Piemonte,Maschi,101,33,17,518.95605,24,0.4709288,1.342
1,Piemonte,Maschi,102,16,9,550.09856,11,0.4402421,1.250
1,Piemonte,Maschi,103,7,4,581.22770,5,0.4097951,1.167
1,Piemonte,Maschi,104,3,2,611.64181,2,0.3801306,1.093
1,Piemonte,Maschi,105,1,1,641.05489,1,0.3515104,1.027
1,Piemonte,Maschi,106,0,0,669.20234,0,0.3241748,0.969
1,Piemonte,Maschi,107,0,0,695.84590,0,0.2983383,0.917
1,Piemonte,Maschi,108,0,0,720.78291,0,0.2741823,0.872
1,Piemonte,Maschi,109,0,0,743.84954,0,0.2518532,0.832
1,Piemonte,Maschi,110,0,0,764.92293,0,0.2307108,0.796
1,Piemonte,Maschi,111,0,0,787.86325,0,0.2084553,0.761
1,Piemonte,Maschi,112,0,0,808.89907,0,0.1880361,0.730
1,Piemonte,Maschi,113,0,0,828.00155,0,0.1694789,0.703
1,Piemonte,Maschi,114,0,0,845.16966,0,0.1527836,0.680
1,Piemonte,Maschi,115,0,0,860.43567,0,0.1379208,0.659
1,Piemonte,Maschi,116,0,0,873.85557,0,0.1248396,0.642
1,Piemonte,Maschi,117,0,0,885.50415,0,0.1134720,0.628
1,Piemonte,Maschi,118,0,0,895.47014,0,0.1037363,0.616
1,Piemonte,Maschi,119,0,0,903.85578,0,0.0955379,0.606
1,Piemonte,Femmine,0,100000,1728,17.27771,98374,0.9985185,76.835
1,Piemonte,Femmine,1,98272,88,0.89155,98228,0.9992960,77.177
1,Piemonte,Femmine,2,98185,51,0.51628,98159,0.9995873,76.245
1,Piemonte,Femmine,3,98134,30,0.30901,98119,0.9997405,75.284
1,Piemonte,Femmine,4,98104,21,0.21006,98093,0.9997762,74.307
1,Piemonte,Femmine,5,98083,23,0.23756,98071,0.9997733,73.323
1,Piemonte,Femmine,6,98060,21,0.21574,98049,0.9997868,72.340
1,Piemonte,Femmine,7,98039,21,0.21063,98028,0.9997795,71.356
1,Piemonte,Femmine,8,98018,23,0.23030,98007,0.9997657,70.371
1,Piemonte,Femmine,9,97995,23,0.23837,97984,0.9997650,69.387
1,Piemonte,Femmine,10,97972,23,0.23156,97961,0.9997759,68.403
1,Piemonte,Femmine,11,97949,21,0.21671,97939,0.9997859,67.419
1,Piemonte,Femmine,12,97928,21,0.21159,97918,0.9997874,66.433
1,Piemonte,Femmine,13,97907,21,0.21368,97897,0.9997607,65.447
1,Piemonte,Femmine,14,97886,26,0.26493,97873,0.9997158,64.461
1,Piemonte,Femmine,15,97860,30,0.30354,97846,0.9996862,63.478
1,Piemonte,Femmine,16,97831,32,0.32406,97815,0.9996654,62.497
1,Piemonte,Femmine,17,97799,34,0.34507,97782,0.9996453,61.517
1,Piemonte,Femmine,18,97765,36,0.36440,97747,0.9996381,60.538
1,Piemonte,Femmine,19,97730,35,0.35948,97712,0.9996362,59.560
1,Piemonte,Femmine,20,97695,36,0.36811,97677,0.9996223,58.581
1,Piemonte,Femmine,21,97659,38,0.38722,97640,0.9995924,57.603
1,Piemonte,Femmine,22,97621,42,0.42797,97600,0.9995617,56.625
1,Piemonte,Femmine,23,97579,44,0.44854,97557,0.9995540,55.649
1,Piemonte,Femmine,24,97535,43,0.44354,97514,0.9995648,54.674
1,Piemonte,Femmine,25,97492,42,0.42691,97471,0.9995664,53.698
1,Piemonte,Femmine,26,97450,43,0.44021,97429,0.9995397,52.721
1,Piemonte,Femmine,27,97407,47,0.48039,97384,0.9994834,51.744
1,Piemonte,Femmine,28,97361,54,0.55273,97334,0.9994381,50.768
1,Piemonte,Femmine,29,97307,56,0.57105,97279,0.9994334,49.796
1,Piemonte,Femmine,30,97251,55,0.56210,97224,0.9994407,48.824
1,Piemonte,Femmine,31,97197,54,0.55651,97170,0.9994322,47.851
1,Piemonte,Femmine,32,97143,56,0.57901,97114,0.9994045,46.878
1,Piemonte,Femmine,33,97086,59,0.61191,97057,0.9993363,45.905
1,Piemonte,Femmine,34,97027,69,0.71558,96992,0.9992027,44.932
1,Piemonte,Femmine,35,96957,85,0.87899,96915,0.9990253,43.964
1,Piemonte,Femmine,36,96872,104,1.07050,96820,0.9988756,43.002
1,Piemonte,Femmine,37,96769,114,1.17840,96711,0.9987931,42.048
1,Piemonte,Femmine,38,96654,119,1.23537,96595,0.9987640,41.097
1,Piemonte,Femmine,39,96535,119,1.23663,96475,0.9987611,40.147
1,Piemonte,Femmine,40,96416,120,1.24122,96356,0.9986978,39.196
1,Piemonte,Femmine,41,96296,131,1.36323,96230,0.9985486,38.244
1,Piemonte,Femmine,42,96165,148,1.53972,96091,0.9983737,37.296
1,Piemonte,Femmine,43,96017,164,1.71310,95934,0.9982126,36.353
1,Piemonte,Femmine,44,95852,178,1.86175,95763,0.9980563,35.414
1,Piemonte,Femmine,45,95674,194,2.02578,95577,0.9978293,34.479
1,Piemonte,Femmine,46,95480,221,2.31597,95369,0.9975332,33.548
1,Piemonte,Femmine,47,95259,249,2.61789,95134,0.9972502,32.625
1,Piemonte,Femmine,48,95009,274,2.88196,94873,0.9969981,31.709
1,Piemonte,Femmine,49,94736,296,3.12227,94588,0.9968175,30.799
1,Piemonte,Femmine,50,94440,306,3.24286,94287,0.9966138,29.894
1,Piemonte,Femmine,51,94134,332,3.53005,93967,0.9962312,28.990
1,Piemonte,Femmine,52,93801,376,4.00846,93613,0.9958526,28.091
1,Piemonte,Femmine,53,93425,400,4.28684,93225,0.9954726,27.202
1,Piemonte,Femmine,54,93025,444,4.76890,92803,0.9950895,26.317
1,Piemonte,Femmine,55,92581,468,5.05273,92347,0.9946681,25.441
1,Piemonte,Femmine,56,92113,517,5.61248,91855,0.9942472,24.567
1,Piemonte,Femmine,57,91596,540,5.89390,91326,0.9939991,23.703
1,Piemonte,Femmine,58,91057,556,6.10856,90778,0.9935493,22.841
1,Piemonte,Femmine,59,90500,615,6.79500,90193,0.9925305,21.978
1,Piemonte,Femmine,60,89885,732,8.14859,89519,0.9912588,21.125
1,Piemonte,Femmine,61,89153,833,9.33859,88737,0.9898290,20.294
1,Piemonte,Femmine,62,88320,973,11.01126,87834,0.9887855,19.481
1,Piemonte,Femmine,63,87348,998,11.42001,86849,0.9883836,18.692
1,Piemonte,Femmine,64,86350,1020,11.81499,85840,0.9877551,17.902
1,Piemonte,Femmine,65,85330,1082,12.67991,84789,0.9866485,17.111
1,Piemonte,Femmine,66,84248,1182,14.03174,83657,0.9851839,16.324
1,Piemonte,Femmine,67,83066,1297,15.61153,82418,0.9830745,15.549
1,Piemonte,Femmine,68,81769,1493,18.26031,81023,0.9808277,14.788
1,Piemonte,Femmine,69,80276,1614,20.10130,79469,0.9785634,14.053
1,Piemonte,Femmine,70,78662,1793,22.79936,77766,0.9761470,13.332
1,Piemonte,Femmine,71,76869,1916,24.93116,75911,0.9732145,12.631
1,Piemonte,Femmine,72,74952,2150,28.68720,73877,0.9697564,11.941
1,Piemonte,Femmine,73,72802,2318,31.84590,71643,0.9661868,11.279
1,Piemonte,Femmine,74,70484,2527,35.84528,69221,0.9622933,10.634
1,Piemonte,Femmine,75,67957,2694,39.63738,66611,0.9580720,10.010
1,Piemonte,Femmine,76,65264,2892,44.31308,63818,0.9528730,9.403
1,Piemonte,Femmine,77,62372,3123,50.07146,60810,0.9467774,8.816
1,Piemonte,Femmine,78,59249,3350,56.53985,57574,0.9400762,8.254
1,Piemonte,Femmine,79,55899,3550,63.51055,54124,0.9329035,7.719
1,Piemonte,Femmine,80,52349,3713,70.92555,50492,0.9252809,7.208
1,Piemonte,Femmine,81,48636,3833,78.80230,46719,0.9167424,6.720
1,Piemonte,Femmine,82,44803,3947,88.09409,42830,0.9069955,6.252
1,Piemonte,Femmine,83,40856,4020,98.38925,38846,0.8962141,5.808
1,Piemonte,Femmine,84,36836,4044,109.77156,34815,0.8843158,5.387
1,Piemonte,Femmine,85,32793,4011,122.32587,30787,0.8712180,4.990
1,Piemonte,Femmine,86,28781,3918,136.13803,26822,0.8568390,4.616
1,Piemonte,Femmine,87,24863,3762,151.29078,22982,0.8411027,4.264
1,Piemonte,Femmine,88,21102,3542,167.85972,19331,0.8239398,3.935
1,Piemonte,Femmine,89,17559,3265,185.91494,15927,0.8052908,3.628
1,Piemonte,Femmine,90,14295,2938,205.51191,12826,0.7851091,3.343
1,Piemonte,Femmine,91,11357,2575,226.69594,10070,0.7633659,3.078
1,Piemonte,Femmine,92,8783,2191,249.48571,7687,0.7400547,2.834
1,Piemonte,Femmine,93,6591,1805,273.88193,5689,0.7151925,2.610
1,Piemonte,Femmine,94,4786,1435,299.85403,4069,0.6895006,2.406
1,Piemonte,Femmine,95,3351,1091,325.70389,2805,0.6634300,2.222
1,Piemonte,Femmine,96,2260,797,352.68471,1861,0.6363286,2.053
1,Piemonte,Femmine,97,1463,557,380.64409,1184,0.6083579,1.900
1,Piemonte,Femmine,98,906,371,409.39931,720,0.5797082,1.760
1,Piemonte,Femmine,99,535,235,438.73490,418,0.5505983,1.633
1,Piemonte,Femmine,100,300,141,468.40649,230,0.5212694,1.519
1,Piemonte,Femmine,101,160,80,498.15173,120,0.4925780,1.417
1,Piemonte,Femmine,102,80,42,525.89440,59,0.4651509,1.327
1,Piemonte,Femmine,103,38,21,553.73679,27,0.4376917,1.245
1,Piemonte,Femmine,104,17,10,581.51547,12,0.4103537,1.170
1,Piemonte,Femmine,105,7,4,609.07553,5,0.3832822,1.102
1,Piemonte,Femmine,106,3,2,636.26691,2,0.3566187,1.039
1,Piemonte,Femmine,107,1,1,662.94079,1,0.3304995,0.982
1,Piemonte,Femmine,108,0,0,688.96226,0,0.3050495,0.930
1,Piemonte,Femmine,109,0,0,714.20303,0,0.2803847,0.884
1,Piemonte,Femmine,110,0,0,738.55255,0,0.2573918,0.842
1,Piemonte,Femmine,111,0,0,758.12049,0,0.2383129,0.810
